subject timepoint strain species_id relative_abundance strainFreq strainRelativeAbundance
XBA 513 strain1 Bacteroides_faecis_58503 0.119604412158 0 0
XBA 513 strain2 Bacteroides_faecis_58503 0.119604412158 1 0.119604412158
XBA 513 strain3 Bacteroides_faecis_58503 0.119604412158 0 0
XBA 513 strainUnknown Bacteroides_faecis_58503 0.119604412158 0 0
XBA 519 strain1 Bacteroides_faecis_58503 0.0923023372263 0 0
XBA 519 strain2 Bacteroides_faecis_58503 0.0923023372263 1 0.0923023372263
XBA 519 strain3 Bacteroides_faecis_58503 0.0923023372263 0 0
XBA 519 strainUnknown Bacteroides_faecis_58503 0.0923023372263 0 0
XBA 534 strain1 Bacteroides_faecis_58503 0.0725366175298 0 0
XBA 534 strain2 Bacteroides_faecis_58503 0.0725366175298 1 0.0725366175298
XBA 534 strain3 Bacteroides_faecis_58503 0.0725366175298 0 0
XBA 534 strainUnknown Bacteroides_faecis_58503 0.0725366175298 0 0
XBA 541 strain1 Bacteroides_faecis_58503 0.0748871468598 0 0
XBA 541 strain2 Bacteroides_faecis_58503 0.0748871468598 1 0.0748871468598
XBA 541 strain3 Bacteroides_faecis_58503 0.0748871468598 0 0
XBA 541 strainUnknown Bacteroides_faecis_58503 0.0748871468598 0 0
XBA 550 strain1 Bacteroides_faecis_58503 0.0926338329291 0 0
XBA 550 strain2 Bacteroides_faecis_58503 0.0926338329291 1 0.0926338329291
XBA 550 strain3 Bacteroides_faecis_58503 0.0926338329291 0 0
XBA 550 strainUnknown Bacteroides_faecis_58503 0.0926338329291 0 0
XBA 557 strain1 Bacteroides_faecis_58503 0.117941546443 0 0
XBA 557 strain2 Bacteroides_faecis_58503 0.117941546443 1 0.117941546443
XBA 557 strain3 Bacteroides_faecis_58503 0.117941546443 0 0
XBA 557 strainUnknown Bacteroides_faecis_58503 0.117941546443 0 0
XBA 568 strain1 Bacteroides_faecis_58503 0.0183768422845 0 0
XBA 568 strain2 Bacteroides_faecis_58503 0.0183768422845 1 0.0183768422845
XBA 568 strain3 Bacteroides_faecis_58503 0.0183768422845 0 0
XBA 568 strainUnknown Bacteroides_faecis_58503 0.0183768422845 0 0
XBA 577 strain1 Bacteroides_faecis_58503 0.0952296999117 0 0
XBA 577 strain2 Bacteroides_faecis_58503 0.0952296999117 1 0.0952296999117
XBA 577 strain3 Bacteroides_faecis_58503 0.0952296999117 0 0
XBA 577 strainUnknown Bacteroides_faecis_58503 0.0952296999117 0 0
XBA 582 strain1 Bacteroides_faecis_58503 0.102263336619 0 0
XBA 582 strain2 Bacteroides_faecis_58503 0.102263336619 1 0.102263336619
XBA 582 strain3 Bacteroides_faecis_58503 0.102263336619 0 0
XBA 582 strainUnknown Bacteroides_faecis_58503 0.102263336619 0 0
XBA 589 strain1 Bacteroides_faecis_58503 0.0447411904541 0 0
XBA 589 strain2 Bacteroides_faecis_58503 0.0447411904541 1 0.0447411904541
XBA 589 strain3 Bacteroides_faecis_58503 0.0447411904541 0 0
XBA 589 strainUnknown Bacteroides_faecis_58503 0.0447411904541 0 0
XBA 597 strain1 Bacteroides_faecis_58503 0.119617318948 0 0
XBA 597 strain2 Bacteroides_faecis_58503 0.119617318948 1 0.119617318948
XBA 597 strain3 Bacteroides_faecis_58503 0.119617318948 0 0
XBA 597 strainUnknown Bacteroides_faecis_58503 0.119617318948 0 0
