sample annotationSample annotation numSpecies totRelAbundance
XHC-064 XHB-064 strainsUnknown 19 0.105322622400246
XHC-064 XHC-001 speciesNotShared 108 0.0186499520512503
XHC-064 XHC-001 strainsUnknown 55 0.981350047949029
XHC-064 XHC-029 speciesNotShared 110 0.0431627356573998
XHC-064 XHC-029 strainsUnknown 53 0.956837264342879
XHC-064 XHC-036 speciesNotShared 117 0.116554837055749
XHC-064 XHC-036 strainsUnknown 46 0.88344516294453
XHC-064 XHC-064 speciesNotShared 114 0.0175863577100689
XHC-064 XHC-064 strainsUnknown 49 0.98241364229021
XIA-002 XIA-002 speciesNotShared 82 0.0136615806995036
XIA-002 XIA-002 strainsUnknown 57 0.98633841930068
XIA-002 XIA-029 speciesNotShared 81 0.0247434846879384
XIA-002 XIA-029 strainsUnknown 58 0.975256515312245
XIA-002 XIA-036 speciesNotShared 104 0.280513604511132
XIA-002 XIA-036 strainsUnknown 35 0.719486395489052
XIA-002 XIA-064 speciesNotShared 96 0.0714320107580656
XIA-002 XIA-064 strainsUnknown 43 0.928567989242118
XIA-002 XIA-277 speciesNotShared 104 0.265253243336916
XIA-002 XIA-277 strainsUnknown 35 0.734746756663268
XIA-002 XIB-002 speciesNotShared 97 0.0661258309223136
XIA-002 XIB-002 strainsNotShared 11 0.44450408764117
XIA-002 XIB-002 strainsShared 9 0.35066431465592
XIA-002 XIB-002 strainsUnknown 22 0.13870576678078
XIA-002 XIB-029 speciesNotShared 100 0.141972529836174
XIA-002 XIB-029 strainsNotShared 9 0.43344097779988
XIA-002 XIB-029 strainsShared 8 0.28014454413862
XIA-002 XIB-029 strainsUnknown 22 0.14444194822551
XIA-002 XIB-036 speciesNotShared 92 0.119977734694412
XIA-002 XIB-036 strainsNotShared 9 0.43479953588443
XIA-002 XIB-036 strainsShared 7 0.27013331361592
XIA-002 XIB-036 strainsUnknown 31 0.175089415805421
XIA-002 XIB-064 speciesNotShared 94 0.0707717385035436
XIA-002 XIB-064 strainsNotShared 7 0.39739078304963
XIA-002 XIB-064 strainsShared 10 0.31903573180272
XIA-002 XIB-064 strainsUnknown 28 0.21280174664429
XIA-002 XIB-277 speciesNotShared 94 0.122983412655608
XIA-002 XIB-277 strainsNotShared 10 0.38209488277936
XIA-002 XIB-277 strainsShared 12 0.35993138087212
XIA-002 XIB-277 strainsUnknown 23 0.134990323693096
XIA-002 XIC-008 speciesNotShared 101 0.40184520413093
XIA-002 XIC-008 strainsNotShared 7 0.36407412751045
XIA-002 XIC-008 strainsShared 4 0.0737155168273
XIA-002 XIC-008 strainsUnknown 27 0.160365151531504
XIA-002 XIC-029 speciesNotShared 93 0.18779890944177
XIA-002 XIC-029 strainsNotShared 9 0.49050543607808
XIA-002 XIC-029 strainsShared 6 0.1076589627233
XIA-002 XIC-029 strainsUnknown 31 0.214036691757034
XIA-002 XIC-036 speciesNotShared 100 0.287538530199583
XIA-002 XIC-036 strainsNotShared 10 0.50804528036555
XIA-002 XIC-036 strainsShared 2 0.0441333132336
XIA-002 XIC-036 strainsUnknown 27 0.16028287620145
XIA-002 XIC-064 speciesNotShared 96 0.346110063662254
XIA-002 XIC-064 strainsNotShared 9 0.3914710018029
XIA-002 XIC-064 strainsShared 4 0.0737155168273
XIA-002 XIC-064 strainsUnknown 30 0.188703417707729
XIA-002 XIC-198 speciesNotShared 106 0.283545876463314
XIA-002 XIC-198 strainsNotShared 8 0.38403095381185
XIA-002 XIC-198 strainsShared 3 0.0663182664423
XIA-002 XIC-198 strainsUnknown 22 0.26610490328272
XIA-029 XIA-002 speciesNotShared 104 0.0176589576280243
XIA-029 XIA-002 strainsUnknown 56 0.982341042371698
XIA-029 XIA-029 speciesNotShared 102 0.0100521784769825
XIA-029 XIA-029 strainsUnknown 58 0.98994782152274
XIA-029 XIA-036 speciesNotShared 125 0.262925921128814
XIA-029 XIA-036 strainsUnknown 35 0.737074078870908
XIA-029 XIA-064 speciesNotShared 117 0.0927553578075215
XIA-029 XIA-064 strainsUnknown 43 0.907244642192201
XIA-029 XIA-277 speciesNotShared 125 0.230152975544939
XIA-029 XIA-277 strainsUnknown 35 0.769847024454783
XIA-029 XIB-002 speciesNotShared 118 0.0964515343693385
XIA-029 XIB-002 strainsNotShared 9 0.29300300201551
XIA-029 XIB-002 strainsShared 12 0.48004464815489
XIA-029 XIB-002 strainsUnknown 21 0.130500815459984
XIA-029 XIB-029 speciesNotShared 120 0.0974494587892962
XIA-029 XIB-029 strainsNotShared 7 0.26005709343526
XIA-029 XIB-029 strainsShared 15 0.55536509563896
XIA-029 XIB-029 strainsUnknown 18 0.0871283521362063
XIA-029 XIB-036 speciesNotShared 112 0.0705849134000172
XIA-029 XIB-036 strainsNotShared 9 0.29696171338186
XIA-029 XIB-036 strainsShared 13 0.51646023479096
XIA-029 XIB-036 strainsUnknown 26 0.115993138426885
XIA-029 XIB-064 speciesNotShared 114 0.0539831884368362
XIA-029 XIB-064 strainsNotShared 9 0.29158053539727
XIA-029 XIB-064 strainsShared 15 0.54087064129516
XIA-029 XIB-064 strainsUnknown 22 0.113565634870456
XIA-029 XIB-277 speciesNotShared 114 0.0748080995825262
XIA-029 XIB-277 strainsNotShared 12 0.26066700268845
XIA-029 XIB-277 strainsShared 17 0.53417155071544
XIA-029 XIB-277 strainsUnknown 17 0.130353347013306
XIA-029 XIC-008 speciesNotShared 121 0.389482395918332
XIA-029 XIC-008 strainsNotShared 11 0.38042263800498
XIA-029 XIC-008 strainsShared 5 0.07555720937627
XIA-029 XIC-008 strainsUnknown 23 0.154537756700141
XIA-029 XIC-029 speciesNotShared 112 0.104928155134396
XIA-029 XIC-029 strainsNotShared 16 0.5988803489853
XIA-029 XIC-029 strainsShared 7 0.10589359671772
XIA-029 XIC-029 strainsUnknown 25 0.190297899162307
XIA-029 XIC-036 speciesNotShared 120 0.21238037786361
XIA-029 XIC-036 strainsNotShared 12 0.54887343076749
XIA-029 XIC-036 strainsShared 2 0.055591169314
XIA-029 XIC-036 strainsUnknown 26 0.183155022054623
XIA-029 XIC-064 speciesNotShared 115 0.308873998397148
XIA-029 XIC-064 strainsNotShared 13 0.42094805888292
XIA-029 XIC-064 strainsShared 6 0.09458129073387
XIA-029 XIC-064 strainsUnknown 26 0.175596651985785
XIA-029 XIC-198 speciesNotShared 126 0.186155060448542
XIA-029 XIC-198 strainsNotShared 12 0.44260177395896
XIA-029 XIC-198 strainsShared 4 0.08148014503674
XIA-029 XIC-198 strainsUnknown 18 0.28976302055548
XIA-036 XIA-002 speciesNotShared 64 0.0205491482467676
XIA-036 XIA-002 strainsUnknown 38 0.979450851753242
XIA-036 XIA-029 speciesNotShared 62 0.0151803607357186
XIA-036 XIA-029 strainsUnknown 40 0.984819639264291
XIA-036 XIA-036 speciesNotShared 67 0.00953918548610967
XIA-036 XIA-036 strainsUnknown 35 0.9904608145139
XIA-036 XIA-064 speciesNotShared 67 0.0235865242846917
XIA-036 XIA-064 strainsUnknown 35 0.976413475715318
XIA-036 XIA-277 speciesNotShared 69 0.0431173384786179
XIA-036 XIA-277 strainsUnknown 33 0.956882661521392
XIA-036 XIB-002 speciesNotShared 73 0.0800870315265762
XIA-036 XIB-002 strainsNotShared 4 0.14500699474449
XIA-036 XIB-002 strainsShared 5 0.4820335698441
XIA-036 XIB-002 strainsUnknown 20 0.292872403884843
XIA-036 XIB-029 speciesNotShared 75 0.108173373599206
XIA-036 XIB-029 strainsNotShared 5 0.17321228467708
XIA-036 XIB-029 strainsShared 4 0.3640153114881
XIA-036 XIB-029 strainsUnknown 18 0.354599030235624
XIA-036 XIB-036 speciesNotShared 70 0.0734338677456703
XIA-036 XIB-036 strainsNotShared 4 0.16745966160279
XIA-036 XIB-036 strainsShared 3 0.2491043122361
XIA-036 XIB-036 strainsUnknown 25 0.510002158415449
XIA-036 XIB-064 speciesNotShared 73 0.101158850597306
XIA-036 XIB-064 strainsNotShared 3 0.11573176929479
XIA-036 XIB-064 strainsShared 6 0.4707021326479
XIA-036 XIB-064 strainsUnknown 20 0.312407247460013
XIA-036 XIB-277 speciesNotShared 71 0.0508842942947462
XIA-036 XIB-277 strainsNotShared 7 0.18031557632698
XIA-036 XIB-277 strainsShared 7 0.475548250597
XIA-036 XIB-277 strainsUnknown 17 0.293251878781284
XIA-036 XIC-008 speciesNotShared 76 0.446173922354662
XIA-036 XIC-008 strainsNotShared 7 0.3150695390048
XIA-036 XIC-008 strainsShared 2 0.0243186730875
XIA-036 XIC-008 strainsUnknown 17 0.214437865553048
XIA-036 XIC-029 speciesNotShared 70 0.0442203951538517
XIA-036 XIC-029 strainsNotShared 9 0.53794996669209
XIA-036 XIC-029 strainsShared 4 0.1829359822341
XIA-036 XIC-029 strainsUnknown 19 0.234893655919968
XIA-036 XIC-036 speciesNotShared 77 0.205990421674186
XIA-036 XIC-036 strainsNotShared 7 0.5057951838088
XIA-036 XIC-036 strainsUnknown 18 0.288214394517024
XIA-036 XIC-064 speciesNotShared 74 0.421900716006202
XIA-036 XIC-064 strainsNotShared 10 0.36567331122185
XIA-036 XIC-064 strainsShared 2 0.0243186730875
XIA-036 XIC-064 strainsUnknown 16 0.188107299684458
XIA-036 XIC-198 speciesNotShared 81 0.250669580908172
XIA-036 XIC-198 strainsNotShared 8 0.3533524417396
XIA-036 XIC-198 strainsUnknown 13 0.395977977352238
XIA-064 XIA-002 speciesNotShared 101 0.0207345390369663
XIA-064 XIA-002 strainsUnknown 56 0.979265460963112
XIA-064 XIA-029 speciesNotShared 99 0.0181177117550569
XIA-064 XIA-029 strainsUnknown 58 0.981882288245021
XIA-064 XIA-036 speciesNotShared 122 0.0825389390528473
XIA-064 XIA-036 strainsUnknown 35 0.917461060947231
XIA-064 XIA-064 speciesNotShared 113 0.0145117145606783
XIA-064 XIA-064 strainsUnknown 44 0.9854882854394
XIA-064 XIA-277 speciesNotShared 122 0.0631933212386523
XIA-064 XIA-277 strainsUnknown 35 0.936806678761426
XIA-064 XIB-002 speciesNotShared 113 0.065294393055232
XIA-064 XIB-002 strainsNotShared 8 0.21918563093128
XIA-064 XIB-002 strainsShared 9 0.58048642150374
XIA-064 XIB-002 strainsUnknown 27 0.135033554509826
XIA-064 XIB-029 speciesNotShared 117 0.0632716591773811
XIA-064 XIB-029 strainsNotShared 4 0.16633920139418
XIA-064 XIB-029 strainsShared 10 0.48353068991464
XIA-064 XIB-029 strainsUnknown 26 0.286858449513877
XIA-064 XIB-036 speciesNotShared 108 0.0350339039325576
XIA-064 XIB-036 strainsNotShared 6 0.20079661348098
XIA-064 XIB-036 strainsShared 8 0.44750678332174
XIA-064 XIB-036 strainsUnknown 35 0.316662699264801
XIA-064 XIB-064 speciesNotShared 110 0.05617926348256
XIA-064 XIB-064 strainsNotShared 5 0.19610042505725
XIA-064 XIB-064 strainsShared 10 0.47128310230236
XIA-064 XIB-064 strainsUnknown 32 0.276437209157908
XIA-064 XIB-277 speciesNotShared 111 0.0338407640449201
XIA-064 XIB-277 strainsNotShared 8 0.15522471921948
XIA-064 XIB-277 strainsShared 13 0.54410400849408
XIA-064 XIB-277 strainsUnknown 25 0.266830508241598
XIA-064 XIC-008 speciesNotShared 117 0.423507405037316
XIA-064 XIC-008 strainsNotShared 9 0.31183055717253
XIA-064 XIC-008 strainsShared 6 0.12436408662769
XIA-064 XIC-008 strainsUnknown 25 0.140297951162543
XIA-064 XIC-029 speciesNotShared 109 0.0367519726428896
XIA-064 XIC-029 strainsNotShared 11 0.53413465683835
XIA-064 XIC-029 strainsShared 9 0.17200069871888
XIA-064 XIC-029 strainsUnknown 28 0.257112671799959
XIA-064 XIC-036 speciesNotShared 116 0.19658351333668
XIA-064 XIC-036 strainsNotShared 9 0.54209143426798
XIA-064 XIC-036 strainsShared 3 0.08068346037714
XIA-064 XIC-036 strainsUnknown 29 0.180641592018278
XIA-064 XIC-064 speciesNotShared 112 0.313266881353297
XIA-064 XIC-064 strainsNotShared 11 0.31950561185266
XIA-064 XIC-064 strainsShared 7 0.13844101251069
XIA-064 XIC-064 strainsUnknown 27 0.228786494283431
XIA-064 XIC-198 speciesNotShared 122 0.124273388841883
XIA-064 XIC-198 strainsNotShared 9 0.353937316846
XIA-064 XIC-198 strainsShared 4 0.07177648361094
XIA-064 XIC-198 strainsUnknown 22 0.450012810701255
XIA-277 XIA-002 speciesNotShared 122 0.294171573445974
XIA-277 XIA-002 strainsUnknown 42 0.705828426553551
XIA-277 XIA-029 speciesNotShared 120 0.288379771925841
XIA-277 XIA-029 strainsUnknown 44 0.711620228073684
XIA-277 XIA-036 speciesNotShared 130 0.311638919333231
XIA-277 XIA-036 strainsUnknown 34 0.688361080666294
XIA-277 XIA-064 speciesNotShared 126 0.298592095822731
XIA-277 XIA-064 strainsUnknown 38 0.701407904176794
XIA-277 XIA-277 speciesNotShared 124 0.014744026535975
XIA-277 XIA-277 strainsUnknown 40 0.98525597346355
XIA-277 XIB-002 speciesNotShared 132 0.171179334195496
XIA-277 XIB-002 strainsNotShared 7 0.33803323609001
XIA-277 XIB-002 strainsShared 6 0.33012254528505
XIA-277 XIB-002 strainsUnknown 19 0.160664884428969
XIA-277 XIB-029 speciesNotShared 134 0.167873807468251
XIA-277 XIB-029 strainsNotShared 5 0.32723488085548
XIA-277 XIB-029 strainsShared 6 0.39188509199535
XIA-277 XIB-029 strainsUnknown 19 0.113006219680444
XIA-277 XIB-036 speciesNotShared 127 0.148160164584992
XIA-277 XIB-036 strainsNotShared 4 0.3226343144892
XIA-277 XIB-036 strainsShared 5 0.3851291224345
XIA-277 XIB-036 strainsUnknown 28 0.144076398490833
XIA-277 XIB-064 speciesNotShared 131 0.16968935475223
XIA-277 XIB-064 strainsNotShared 6 0.3515596404412
XIA-277 XIB-064 strainsShared 6 0.39188509199535
XIA-277 XIB-064 strainsUnknown 21 0.0868659128107451
XIA-277 XIB-277 speciesNotShared 129 0.15748779452745
XIA-277 XIB-277 strainsNotShared 6 0.20132203112101
XIA-277 XIB-277 strainsShared 8 0.42913435838445
XIA-277 XIB-277 strainsUnknown 21 0.212055815966615
XIA-277 XIC-008 speciesNotShared 130 0.323291733544268
XIA-277 XIC-008 strainsNotShared 10 0.5473482907179
XIA-277 XIC-008 strainsUnknown 24 0.129359975737357
XIA-277 XIC-029 speciesNotShared 125 0.0538581422716042
XIA-277 XIC-029 strainsNotShared 11 0.55540646615388
XIA-277 XIC-029 strainsShared 2 0.01959354801655
XIA-277 XIC-029 strainsUnknown 26 0.371141843557491
XIA-277 XIC-036 speciesNotShared 131 0.0775445655555957
XIA-277 XIC-036 strainsNotShared 11 0.8003802653834
XIA-277 XIC-036 strainsShared 1 0.0128375784557
XIA-277 XIC-036 strainsUnknown 21 0.109237590604829
XIA-277 XIC-064 speciesNotShared 126 0.295696524497692
XIA-277 XIC-064 strainsNotShared 11 0.54301965850215
XIA-277 XIC-064 strainsShared 2 0.0194433165416
XIA-277 XIC-064 strainsUnknown 25 0.141840500458083
XIA-277 XIC-198 speciesNotShared 137 0.0882834362316113
XIA-277 XIC-198 strainsNotShared 12 0.60410928653951
XIA-277 XIC-198 strainsShared 2 0.2367522078667
XIA-277 XIC-198 strainsUnknown 13 0.0708550693617037
XIB-002 XIA-002 speciesNotShared 78 0.492373813975078
XIB-002 XIA-002 strainsNotShared 11 0.26777816974055
XIB-002 XIA-002 strainsShared 9 0.12035037090474
XIB-002 XIA-002 strainsUnknown 36 0.119497645379805
XIB-002 XIA-029 speciesNotShared 79 0.492569964407265
XIB-002 XIA-029 strainsNotShared 9 0.22939829632674
XIB-002 XIA-029 strainsShared 12 0.20467778359326
XIB-002 XIA-029 strainsUnknown 34 0.0733539556729081
XIB-002 XIA-036 speciesNotShared 100 0.643124406399269
XIB-002 XIA-036 strainsNotShared 4 0.04174212276766
XIB-002 XIA-036 strainsShared 5 0.21630582847169
XIB-002 XIA-036 strainsUnknown 25 0.0988276423615543
XIB-002 XIA-064 speciesNotShared 92 0.53952660028349
XIB-002 XIA-064 strainsNotShared 8 0.08308124117561
XIB-002 XIA-064 strainsShared 9 0.2912427443828
XIB-002 XIA-064 strainsUnknown 25 0.0861494141582727
XIB-002 XIA-277 speciesNotShared 100 0.244259392580838
XIB-002 XIA-277 strainsNotShared 7 0.44807319588481
XIB-002 XIA-277 strainsShared 6 0.23254819284639
XIB-002 XIA-277 strainsUnknown 21 0.0751192186881354
XIB-002 XIB-002 speciesNotShared 81 0.0155952307260032
XIB-002 XIB-002 strainsUnknown 53 0.98440476927417
XIB-002 XIB-029 speciesNotShared 85 0.0263713746580932
XIB-002 XIB-029 strainsUnknown 49 0.97362862534208
XIB-002 XIB-036 speciesNotShared 76 0.0181608519134045
XIB-002 XIB-036 strainsUnknown 58 0.981839148086769
XIB-002 XIB-064 speciesNotShared 78 0.0164213751344802
XIB-002 XIB-064 strainsUnknown 56 0.983578624865693
XIB-002 XIB-277 speciesNotShared 77 0.0174273167922792
XIB-002 XIB-277 strainsUnknown 57 0.982572683207894
XIB-002 XIC-008 speciesNotShared 85 0.238275597687518
XIB-002 XIC-008 strainsNotShared 10 0.22883212999423
XIB-002 XIC-008 strainsShared 2 0.4130215249257
XIB-002 XIC-008 strainsUnknown 37 0.119870747392725
XIB-002 XIC-029 speciesNotShared 76 0.124189919800187
XIB-002 XIC-029 strainsNotShared 14 0.27938709063613
XIB-002 XIC-029 strainsShared 2 0.4130215249257
XIB-002 XIC-029 strainsUnknown 42 0.183401464638156
XIB-002 XIC-036 speciesNotShared 86 0.196133368049825
XIB-002 XIC-036 strainsNotShared 12 0.24668574551293
XIB-002 XIC-036 strainsShared 2 0.4130215249257
XIB-002 XIC-036 strainsUnknown 34 0.144159361511718
XIB-002 XIC-064 speciesNotShared 77 0.189410743359813
XIB-002 XIC-064 strainsNotShared 14 0.26358886241623
XIB-002 XIC-064 strainsShared 3 0.41677498119239
XIB-002 XIC-064 strainsUnknown 40 0.13022541303174
XIB-002 XIC-198 speciesNotShared 91 0.179268060104251
XIB-002 XIC-198 strainsNotShared 14 0.28138598239046
XIB-002 XIC-198 strainsShared 2 0.4130215249257
XIB-002 XIC-198 strainsUnknown 27 0.126324432579762
XIB-029 XIA-002 speciesNotShared 80 0.594784737488823
XIB-029 XIA-002 strainsNotShared 9 0.23397781754665
XIB-029 XIA-002 strainsShared 8 0.08115519571479
XIB-029 XIA-002 strainsUnknown 39 0.0900822492490282
XIB-029 XIA-029 speciesNotShared 79 0.59545296918094
XIB-029 XIA-029 strainsNotShared 7 0.21217992915142
XIB-029 XIA-029 strainsShared 15 0.14977988742563
XIB-029 XIA-029 strainsUnknown 35 0.0425872142413018
XIB-029 XIA-036 speciesNotShared 101 0.70033629330145
XIB-029 XIA-036 strainsNotShared 5 0.04777216048486
XIB-029 XIA-036 strainsShared 4 0.03768728342175
XIB-029 XIA-036 strainsUnknown 26 0.214204262791232
XIB-029 XIA-064 speciesNotShared 94 0.631136171646673
XIB-029 XIA-064 strainsNotShared 4 0.04900458931292
XIB-029 XIA-064 strainsShared 10 0.09598871902388
XIB-029 XIA-064 strainsUnknown 28 0.223870520015819
XIB-029 XIA-277 speciesNotShared 100 0.166888335865105
XIB-029 XIA-277 strainsNotShared 5 0.57288576463351
XIB-029 XIA-277 strainsShared 6 0.04649255224074
XIB-029 XIA-277 strainsUnknown 25 0.213733347259936
XIB-029 XIB-002 speciesNotShared 83 0.0143535491095025
XIB-029 XIB-002 strainsUnknown 53 0.985646450889789
XIB-029 XIB-029 speciesNotShared 87 0.0154016759336015
XIB-029 XIB-029 strainsUnknown 49 0.98459832406569
XIB-029 XIB-036 speciesNotShared 78 0.0109294066904897
XIB-029 XIB-036 strainsUnknown 58 0.989070593308802
XIB-029 XIB-064 speciesNotShared 80 0.0116634829388329
XIB-029 XIB-064 strainsUnknown 56 0.988336517060459
XIB-029 XIB-277 speciesNotShared 79 0.0104691838775537
XIB-029 XIB-277 strainsUnknown 57 0.989530816121738
XIB-029 XIC-008 speciesNotShared 84 0.126824664862118
XIB-029 XIC-008 strainsNotShared 10 0.21347717482249
XIB-029 XIC-008 strainsShared 3 0.5603347858901
XIB-029 XIC-008 strainsUnknown 39 0.0993633744245836
XIB-029 XIC-029 speciesNotShared 76 0.078207028639928
XIB-029 XIC-029 strainsNotShared 13 0.235571134777
XIB-029 XIC-029 strainsShared 4 0.56709703410429
XIB-029 XIC-029 strainsUnknown 43 0.119124802478073
XIB-029 XIC-036 speciesNotShared 86 0.104005183771735
XIB-029 XIC-036 strainsNotShared 12 0.22805024238776
XIB-029 XIC-036 strainsShared 2 0.5389762098105
XIB-029 XIC-036 strainsUnknown 36 0.128968364029297
XIB-029 XIC-064 speciesNotShared 76 0.108785615158869
XIB-029 XIC-064 strainsNotShared 13 0.23941707563774
XIB-029 XIC-064 strainsShared 3 0.5603347858901
XIB-029 XIC-064 strainsUnknown 44 0.0914625233125827
XIB-029 XIC-198 speciesNotShared 92 0.106453856312813
XIB-029 XIC-198 strainsNotShared 13 0.2490311030338
XIB-029 XIC-198 strainsShared 3 0.5603347858901
XIB-029 XIC-198 strainsUnknown 28 0.0841802547625789
XIB-036 XIA-002 speciesNotShared 99 0.530879140762891
XIB-036 XIA-002 strainsNotShared 9 0.29911330494947
XIB-036 XIA-002 strainsShared 7 0.09874296036451
XIB-036 XIA-002 strainsUnknown 40 0.0712645939232884
XIB-036 XIA-029 speciesNotShared 97 0.531941921138748
XIB-036 XIA-029 strainsNotShared 9 0.2856115087749
XIB-036 XIA-029 strainsShared 13 0.13505511330744
XIB-036 XIA-029 strainsUnknown 36 0.047391456779072
XIB-036 XIA-036 speciesNotShared 120 0.643365429376376
XIB-036 XIA-036 strainsNotShared 4 0.03716621035925
XIB-036 XIA-036 strainsShared 3 0.04375025951549
XIB-036 XIA-036 strainsUnknown 28 0.275718100749044
XIB-036 XIA-064 speciesNotShared 112 0.552649997853523
XIB-036 XIA-064 strainsNotShared 6 0.06108365353332
XIB-036 XIA-064 strainsShared 8 0.11196178191735
XIB-036 XIA-064 strainsUnknown 29 0.274304566695967
XIB-036 XIA-277 speciesNotShared 119 0.196247646968225
XIB-036 XIA-277 strainsNotShared 4 0.47736791974839
XIB-036 XIA-277 strainsShared 5 0.05282167678228
XIB-036 XIA-277 strainsUnknown 27 0.273562756501265
XIB-036 XIB-002 speciesNotShared 102 0.0257149719185458
XIB-036 XIB-002 strainsUnknown 53 0.974285028081614
XIB-036 XIB-029 speciesNotShared 106 0.0276026697160798
XIB-036 XIB-029 strainsUnknown 49 0.97239733028408
XIB-036 XIB-036 speciesNotShared 97 0.0150743181993698
XIB-036 XIB-036 strainsUnknown 58 0.98492568180079
XIB-036 XIB-064 speciesNotShared 99 0.0201838404767892
XIB-036 XIB-064 strainsUnknown 56 0.979816159523371
XIB-036 XIB-277 speciesNotShared 98 0.0189910186511748
XIB-036 XIB-277 strainsUnknown 57 0.981008981348985
XIB-036 XIC-008 speciesNotShared 103 0.15353134108433
XIB-036 XIC-008 strainsNotShared 11 0.28600296723376
XIB-036 XIC-008 strainsShared 3 0.4696381861746
XIB-036 XIC-008 strainsUnknown 38 0.0908275055074696
XIB-036 XIC-029 speciesNotShared 95 0.101477965306937
XIB-036 XIC-029 strainsNotShared 15 0.31594296992767
XIB-036 XIC-029 strainsShared 3 0.4696381861746
XIB-036 XIC-029 strainsUnknown 42 0.112940878590953
XIB-036 XIC-036 speciesNotShared 105 0.127809611757483
XIB-036 XIC-036 strainsNotShared 13 0.29791075650187
XIB-036 XIC-036 strainsShared 2 0.4454944144272
XIB-036 XIC-036 strainsUnknown 35 0.128785217313607
XIB-036 XIC-064 speciesNotShared 95 0.133065830018142
XIB-036 XIC-064 strainsNotShared 15 0.30015636007329
XIB-036 XIC-064 strainsShared 4 0.4847842621967
XIB-036 XIC-064 strainsUnknown 41 0.0819935477120274
XIB-036 XIC-198 speciesNotShared 111 0.131922154228689
XIB-036 XIC-198 strainsNotShared 16 0.31758750085935
XIB-036 XIC-198 strainsShared 3 0.4696381861746
XIB-036 XIC-198 strainsUnknown 25 0.0808521587375207
XIB-064 XIA-002 speciesNotShared 77 0.471571973297777
XIB-064 XIA-002 strainsNotShared 7 0.31720281026428
XIB-064 XIA-002 strainsShared 10 0.13074066964627
XIB-064 XIA-002 strainsUnknown 37 0.080484546791494
XIB-064 XIA-029 speciesNotShared 74 0.472846016467973
XIB-064 XIA-029 strainsNotShared 9 0.32081222080029
XIB-064 XIA-029 strainsShared 15 0.15714798591637
XIB-064 XIA-029 strainsUnknown 33 0.0491937768151873
XIB-064 XIA-036 speciesNotShared 97 0.572616819166311
XIB-064 XIA-036 strainsNotShared 3 0.05017557655906
XIB-064 XIA-036 strainsShared 6 0.05272522291011
XIB-064 XIA-036 strainsUnknown 25 0.32448238136434
XIB-064 XIA-064 speciesNotShared 89 0.500139819149063
XIB-064 XIA-064 strainsNotShared 5 0.06177703366108
XIB-064 XIA-064 strainsShared 10 0.13080034282644
XIB-064 XIA-064 strainsUnknown 27 0.307282804363238
XIB-064 XIA-277 speciesNotShared 96 0.207737840746258
XIB-064 XIA-277 strainsNotShared 6 0.43971179595009
XIB-064 XIA-277 strainsShared 6 0.05272522291011
XIB-064 XIA-277 strainsUnknown 23 0.299825140393363
XIB-064 XIB-002 speciesNotShared 78 0.0289646864246147
XIB-064 XIB-002 strainsUnknown 53 0.971035313575206
XIB-064 XIB-029 speciesNotShared 82 0.0353302776012837
XIB-064 XIB-029 strainsUnknown 49 0.964669722398537
XIB-064 XIB-036 speciesNotShared 73 0.0235219036620057
XIB-064 XIB-036 strainsUnknown 58 0.976478096337815
XIB-064 XIB-064 speciesNotShared 75 0.0134370220617207
XIB-064 XIB-064 strainsUnknown 56 0.9865629779381
XIB-064 XIB-277 speciesNotShared 74 0.0247489716896897
XIB-064 XIB-277 strainsUnknown 57 0.975251028310131
XIB-064 XIC-008 speciesNotShared 80 0.146840315964724
XIB-064 XIC-008 strainsNotShared 11 0.32762024833463
XIB-064 XIC-008 strainsShared 4 0.42013711448042
XIB-064 XIC-008 strainsUnknown 36 0.105402321220047
XIB-064 XIC-029 speciesNotShared 72 0.0922300494760302
XIB-064 XIC-029 strainsNotShared 14 0.33986965470063
XIB-064 XIC-029 strainsShared 6 0.42961650350884
XIB-064 XIC-029 strainsUnknown 39 0.138283792314321
XIB-064 XIC-036 speciesNotShared 83 0.135882262897879
XIB-064 XIC-036 strainsNotShared 13 0.33238107357952
XIB-064 XIC-036 strainsShared 5 0.42668025755243
XIB-064 XIC-036 strainsUnknown 30 0.105056405969992
XIB-064 XIC-064 speciesNotShared 72 0.11744333105117
XIB-064 XIC-064 strainsNotShared 16 0.35420273193643
XIB-064 XIC-064 strainsShared 6 0.43368520365433
XIB-064 XIC-064 strainsUnknown 37 0.0946687333578908
XIB-064 XIC-198 speciesNotShared 88 0.136509700903863
XIB-064 XIC-198 strainsNotShared 15 0.38571405924422
XIB-064 XIC-198 strainsShared 5 0.42668025755243
XIB-064 XIC-198 strainsUnknown 23 0.0510959822993075
XIB-277 XIA-002 speciesNotShared 106 0.437515469433373
XIB-277 XIA-002 strainsNotShared 10 0.25199438208552
XIB-277 XIA-002 strainsShared 12 0.16545212454227
XIB-277 XIA-002 strainsUnknown 33 0.145038023939249
XIB-277 XIA-029 speciesNotShared 104 0.438859400348595
XIB-277 XIA-029 strainsNotShared 12 0.25805496415833
XIB-277 XIA-029 strainsShared 17 0.20469667887119
XIB-277 XIA-029 strainsUnknown 28 0.0983889566222975
XIB-277 XIA-036 speciesNotShared 126 0.552862775880314
XIB-277 XIA-036 strainsNotShared 7 0.0780115696744
XIB-277 XIA-036 strainsShared 7 0.07749271163009
XIB-277 XIA-036 strainsUnknown 21 0.291632942815609
XIB-277 XIA-064 speciesNotShared 119 0.470942175335692
