species_id sample subjectSharedTimepointInitial subjectSharedTimepointFinal subjectSharedTimepointLastSequenced strainTurnover timeOfStrainTurnover
Parabacteroides_distasonis_56985 XLA-029 TRUE NA TRUE FALSE NA
Parabacteroides_distasonis_56985 XLA-031 TRUE NA TRUE FALSE NA
Parabacteroides_distasonis_56985 XLA-148 TRUE NA NA FALSE NA
Phascolarctobacterium_sp_59817 XLA-022 TRUE TRUE TRUE FALSE NA
Phascolarctobacterium_sp_59817 XLA-024 TRUE TRUE TRUE FALSE NA
Phascolarctobacterium_sp_59817 XLA-029 TRUE TRUE TRUE FALSE NA
Phascolarctobacterium_sp_59817 XLA-032 TRUE TRUE TRUE FALSE NA
Phascolarctobacterium_sp_59817 XLA-036 TRUE TRUE TRUE FALSE NA
Phascolarctobacterium_sp_59817 XLA-064 TRUE NA NA FALSE NA
Phascolarctobacterium_sp_59817 XLA-148 TRUE TRUE NA FALSE NA
Roseburia_intestinalis_56239 XLA-050 TRUE TRUE TRUE FALSE NA
Roseburia_intestinalis_56239 XLA-064 TRUE NA NA FALSE NA
Roseburia_intestinalis_56239 XLA-148 TRUE TRUE NA FALSE NA
Ruminococcus_bromii_62047 XLA-008 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-022 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-025 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-026 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-027 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-028 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-029 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-030 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-031 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-032 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-033 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-034 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-036 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-037 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-043 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLA-050 FALSE FALSE FALSE FALSE NA
Ruminococcus_bromii_62047 XLA-064 TRUE NA NA FALSE NA
Ruminococcus_bromii_62047 XLA-148 TRUE TRUE NA FALSE NA
Ruminococcus_obeum_61472 XLA-026 TRUE TRUE TRUE FALSE NA
Ruminococcus_obeum_61472 XLA-029 TRUE TRUE TRUE FALSE NA
Ruminococcus_obeum_61472 XLA-037 TRUE TRUE NA FALSE NA
Ruminococcus_obeum_61472 XLA-043 TRUE TRUE NA FALSE NA
Ruminococcus_obeum_61472 XLA-064 TRUE NA NA FALSE NA
Ruminococcus_obeum_61472 XLA-148 TRUE TRUE NA FALSE NA
Ruminococcus_sp_55468 XLA-008 TRUE TRUE TRUE FALSE NA
Ruminococcus_sp_55468 XLA-022 TRUE TRUE TRUE FALSE NA
Ruminococcus_sp_55468 XLA-023 TRUE TRUE TRUE FALSE NA
Ruminococcus_sp_55468 XLA-027 TRUE TRUE TRUE FALSE NA
Ruminococcus_sp_55468 XLA-028 TRUE TRUE TRUE FALSE NA
Ruminococcus_sp_55468 XLA-029 TRUE TRUE TRUE FALSE NA
Ruminococcus_sp_55468 XLA-030 TRUE TRUE TRUE FALSE NA
Ruminococcus_sp_55468 XLA-032 TRUE TRUE TRUE FALSE NA
Ruminococcus_sp_55468 XLA-033 TRUE TRUE TRUE FALSE NA
Ruminococcus_sp_55468 XLA-034 TRUE TRUE TRUE FALSE NA
Ruminococcus_sp_55468 XLA-035 TRUE TRUE TRUE FALSE NA
Ruminococcus_sp_55468 XLA-050 TRUE TRUE TRUE FALSE NA
Ruminococcus_sp_55468 XLA-064 TRUE NA NA FALSE NA
Ruminococcus_sp_55468 XLA-148 TRUE TRUE NA FALSE NA
Akkermansia_muciniphila_55290 XLB-036 TRUE NA NA FALSE NA
Akkermansia_muciniphila_55290 XLB-172 TRUE NA NA FALSE NA
Alistipes_finegoldii_56071 XLB-029 TRUE TRUE NA FALSE NA
Alistipes_finegoldii_56071 XLB-036 TRUE TRUE NA FALSE NA
Alistipes_finegoldii_56071 XLB-064 TRUE NA NA FALSE NA
Alistipes_finegoldii_56071 XLB-172 TRUE TRUE NA FALSE NA
Alistipes_onderdonkii_55464 XLB-029 TRUE NA NA FALSE NA
Alistipes_onderdonkii_55464 XLB-036 TRUE NA NA FALSE NA
Alistipes_putredinis_61533 XLB-029 TRUE TRUE NA FALSE NA
Alistipes_putredinis_61533 XLB-036 TRUE TRUE NA FALSE NA
Alistipes_putredinis_61533 XLB-064 TRUE NA NA FALSE NA
Alistipes_putredinis_61533 XLB-172 TRUE TRUE NA FALSE NA
Anaerostipes_hadrus_55206 XLB-036 TRUE TRUE NA FALSE NA
Anaerostipes_hadrus_55206 XLB-064 TRUE NA NA FALSE NA
Anaerostipes_hadrus_55206 XLB-172 TRUE TRUE NA FALSE NA
Bacteroidales_bacterium_58650 XLB-029 TRUE TRUE NA FALSE NA
Bacteroidales_bacterium_58650 XLB-036 TRUE TRUE NA FALSE NA
Bacteroidales_bacterium_58650 XLB-064 TRUE NA NA FALSE NA
Bacteroidales_bacterium_58650 XLB-172 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XLB-029 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XLB-036 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XLB-064 TRUE NA NA FALSE NA
Bacteroides_massiliensis_44749 XLB-029 TRUE TRUE TRUE FALSE NA
Bacteroides_massiliensis_44749 XLB-036 TRUE TRUE TRUE FALSE NA
Bacteroides_massiliensis_44749 XLB-064 TRUE NA NA FALSE NA
Bacteroides_massiliensis_44749 XLB-172 TRUE TRUE TRUE FALSE NA
Bacteroides_massiliensis_44749 XLB-294 TRUE TRUE NA FALSE NA
Bacteroides_ovatus_58035 XLB-029 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XLB-036 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XLB-064 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XLB-172 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XLB-294 TRUE TRUE NA FALSE NA
Bacteroides_uniformis_57318 XLB-029 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XLB-036 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XLB-064 TRUE NA NA FALSE NA
Bacteroides_uniformis_57318 XLB-172 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XLB-294 TRUE TRUE NA FALSE NA
Bacteroides_vulgatus_57955 XLB-029 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XLB-036 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XLB-064 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XLB-172 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XLB-294 TRUE TRUE NA FALSE NA
Bacteroides_xylanisolvens_57185 XLB-029 TRUE TRUE TRUE FALSE NA
Bacteroides_xylanisolvens_57185 XLB-036 TRUE TRUE TRUE FALSE NA
Bacteroides_xylanisolvens_57185 XLB-064 TRUE NA NA FALSE NA
Bacteroides_xylanisolvens_57185 XLB-172 TRUE TRUE TRUE FALSE NA
Bacteroides_xylanisolvens_57185 XLB-294 TRUE TRUE NA FALSE NA
Barnesiella_intestinihominis_62208 XLB-029 TRUE TRUE NA FALSE NA
Barnesiella_intestinihominis_62208 XLB-036 TRUE TRUE NA FALSE NA
Barnesiella_intestinihominis_62208 XLB-064 TRUE NA NA FALSE NA
Barnesiella_intestinihominis_62208 XLB-172 TRUE TRUE NA FALSE NA
Bifidobacterium_bifidum_55065 XLB-064 TRUE NA NA FALSE NA
Bifidobacterium_bifidum_55065 XLB-172 TRUE TRUE NA FALSE NA
Bifidobacterium_longum_57796 XLB-036 TRUE TRUE TRUE FALSE NA
Bifidobacterium_longum_57796 XLB-064 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XLB-172 TRUE TRUE TRUE FALSE NA
Bifidobacterium_longum_57796 XLB-294 TRUE TRUE NA FALSE NA
Bilophila_wadsworthia_57364 XLB-029 TRUE NA NA FALSE NA
Bilophila_wadsworthia_57364 XLB-172 TRUE NA NA FALSE NA
Blautia_wexlerae_56130 XLB-029 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XLB-036 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XLB-064 TRUE NA NA FALSE NA
Blautia_wexlerae_56130 XLB-172 TRUE TRUE NA FALSE NA
Burkholderiales_bacterium_56577 XLB-029 TRUE TRUE NA FALSE NA
Burkholderiales_bacterium_56577 XLB-064 TRUE NA NA FALSE NA
Burkholderiales_bacterium_56577 XLB-172 TRUE TRUE NA FALSE NA
Coprobacter_fastidiosus_56550 XLB-029 TRUE TRUE NA FALSE NA
Coprobacter_fastidiosus_56550 XLB-036 TRUE NA NA FALSE NA
Coprobacter_fastidiosus_56550 XLB-064 TRUE NA NA FALSE NA
Coprobacter_fastidiosus_56550 XLB-172 TRUE NA NA FALSE NA
Eubacterium_rectale_56927 XLB-029 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XLB-036 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XLB-064 TRUE NA NA FALSE NA
Eubacterium_rectale_56927 XLB-172 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XLB-294 TRUE TRUE NA FALSE NA
Faecalibacterium_cf_62236 XLB-029 TRUE TRUE NA FALSE NA
Faecalibacterium_cf_62236 XLB-036 TRUE TRUE NA FALSE NA
Faecalibacterium_cf_62236 XLB-064 TRUE NA NA FALSE NA
Faecalibacterium_cf_62236 XLB-172 TRUE TRUE NA FALSE NA
Odoribacter_splanchnicus_62174 XLB-029 TRUE TRUE NA FALSE NA
Odoribacter_splanchnicus_62174 XLB-036 TRUE TRUE NA FALSE NA
Odoribacter_splanchnicus_62174 XLB-064 TRUE NA NA FALSE NA
Odoribacter_splanchnicus_62174 XLB-172 TRUE TRUE NA FALSE NA
Parabacteroides_distasonis_56985 XLB-029 TRUE TRUE NA FALSE NA
Parabacteroides_distasonis_56985 XLB-064 TRUE NA NA FALSE NA
Parabacteroides_distasonis_56985 XLB-172 TRUE TRUE NA FALSE NA
Phascolarctobacterium_sp_59817 XLB-172 TRUE NA NA FALSE NA
Roseburia_intestinalis_56239 XLB-029 TRUE TRUE NA FALSE NA
Roseburia_intestinalis_56239 XLB-036 TRUE TRUE NA FALSE NA
Ruminococcus_bicirculans_59300 XLB-029 TRUE TRUE NA FALSE NA
Ruminococcus_bicirculans_59300 XLB-036 TRUE TRUE NA FALSE NA
Ruminococcus_bicirculans_59300 XLB-064 TRUE NA NA FALSE NA
Ruminococcus_bromii_62047 XLB-029 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLB-036 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLB-064 TRUE NA NA FALSE NA
Ruminococcus_bromii_62047 XLB-172 TRUE TRUE TRUE FALSE NA
Ruminococcus_bromii_62047 XLB-294 TRUE TRUE NA FALSE NA
Ruminococcus_sp_55468 XLB-036 TRUE TRUE NA FALSE NA
Ruminococcus_sp_55468 XLB-064 TRUE NA NA FALSE NA
Ruminococcus_sp_55468 XLB-172 TRUE TRUE NA FALSE NA
Anaerostipes_hadrus_55206 XMA-028 TRUE TRUE NA FALSE NA
Anaerostipes_hadrus_55206 XMA-029 TRUE TRUE NA FALSE NA
Anaerostipes_hadrus_55206 XMA-036 TRUE TRUE NA FALSE NA
Anaerostipes_hadrus_55206 XMA-064 TRUE NA NA FALSE NA
Anaerostipes_hadrus_55206 XMA-116 TRUE TRUE NA FALSE NA
Anaerostipes_hadrus_55206 XMA-180 TRUE TRUE NA FALSE NA
Anaerostipes_hadrus_55206 XMA-264 TRUE TRUE NA FALSE NA
Bacteroides_caccae_53434 XMA-008 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-015 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-022 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-023 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-024 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-025 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-026 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-027 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-028 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-030 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-031 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-032 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-034 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-035 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-036 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-037 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-038 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-039 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-040 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-043 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-050 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-057 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-064 TRUE NA NA FALSE NA
Bacteroides_caccae_53434 XMA-116 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-180 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-264 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XMA-359 TRUE TRUE NA FALSE NA
Bacteroides_clarus_62282 XMA-015 TRUE TRUE TRUE FALSE NA
Bacteroides_clarus_62282 XMA-022 TRUE TRUE TRUE FALSE NA
Bacteroides_clarus_62282 XMA-025 TRUE TRUE TRUE FALSE NA
Bacteroides_clarus_62282 XMA-027 TRUE TRUE TRUE FALSE NA
Bacteroides_clarus_62282 XMA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_clarus_62282 XMA-036 TRUE TRUE TRUE FALSE NA
Bacteroides_clarus_62282 XMA-040 TRUE TRUE TRUE FALSE NA
Bacteroides_clarus_62282 XMA-043 TRUE TRUE TRUE FALSE NA
Bacteroides_clarus_62282 XMA-050 TRUE TRUE TRUE FALSE NA
Bacteroides_clarus_62282 XMA-057 TRUE TRUE TRUE FALSE NA
Bacteroides_clarus_62282 XMA-064 TRUE NA NA FALSE NA
Bacteroides_clarus_62282 XMA-116 TRUE TRUE TRUE FALSE NA
Bacteroides_clarus_62282 XMA-180 TRUE TRUE TRUE FALSE NA
Bacteroides_clarus_62282 XMA-264 TRUE TRUE TRUE FALSE NA
Bacteroides_clarus_62282 XMA-359 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_56548 XMA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XMA-050 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XMA-064 TRUE NA NA FALSE NA
Bacteroides_fragilis_56548 XMA-116 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XMA-180 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XMA-264 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XMA-359 TRUE TRUE NA FALSE NA
Bacteroides_stercoris_56735 XMA-008 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-015 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-022 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-023 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-024 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-025 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-026 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-027 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-028 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-030 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-036 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-037 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-038 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-039 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-040 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-043 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-050 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-057 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-064 TRUE NA NA FALSE NA
Bacteroides_stercoris_56735 XMA-116 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-180 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-264 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XMA-359 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XMA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XMA-034 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XMA-035 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XMA-036 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XMA-040 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XMA-043 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XMA-050 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XMA-057 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XMA-064 TRUE NA NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XMA-116 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XMA-180 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XMA-264 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XMA-359 TRUE TRUE NA FALSE NA
Bacteroides_uniformis_57318 XMA-029 TRUE TRUE NA FALSE NA
Bacteroides_uniformis_57318 XMA-050 TRUE TRUE NA FALSE NA
Bacteroides_uniformis_57318 XMA-064 TRUE NA NA FALSE NA
Bacteroides_uniformis_57318 XMA-116 TRUE TRUE NA FALSE NA
Bacteroides_uniformis_57318 XMA-180 TRUE TRUE NA FALSE NA
Bacteroides_uniformis_57318 XMA-264 TRUE TRUE NA FALSE NA
Bacteroides_vulgatus_57955 XMA-008 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XMA-015 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XMA-022 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XMA-023 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XMA-024 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XMA-025 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XMA-026 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XMA-027 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XMA-028 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XMA-029 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XMA-030 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XMA-027 TRUE TRUE TRUE FALSE NA
Bifidobacterium_longum_57796 XMA-028 TRUE TRUE TRUE FALSE NA
Bifidobacterium_longum_57796 XMA-029 TRUE TRUE TRUE FALSE NA
Bifidobacterium_longum_57796 XMA-057 TRUE TRUE NA FALSE NA
Bifidobacterium_longum_57796 XMA-064 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XMA-116 TRUE TRUE TRUE FALSE NA
Bifidobacterium_longum_57796 XMA-180 TRUE TRUE TRUE FALSE NA
Bifidobacterium_longum_57796 XMA-264 TRUE TRUE TRUE FALSE NA
Bifidobacterium_longum_57796 XMA-359 TRUE TRUE NA FALSE NA
Bilophila_wadsworthia_57364 XMA-029 TRUE NA NA FALSE NA
Blautia_wexlerae_56130 XMA-029 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XMA-064 TRUE NA NA FALSE NA
Blautia_wexlerae_56130 XMA-116 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XMA-180 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XMA-264 TRUE TRUE NA FALSE NA
Clostridiales_bacterium_61057 XMA-029 TRUE TRUE TRUE FALSE NA
Clostridiales_bacterium_61057 XMA-036 FALSE FALSE FALSE FALSE NA
Clostridiales_bacterium_61057 XMA-064 TRUE NA NA FALSE NA
Clostridiales_bacterium_61057 XMA-116 TRUE TRUE TRUE FALSE NA
Clostridiales_bacterium_61057 XMA-180 TRUE TRUE TRUE FALSE NA
Clostridiales_bacterium_61057 XMA-264 TRUE TRUE TRUE FALSE NA
Clostridiales_bacterium_61057 XMA-359 TRUE TRUE NA FALSE NA
Dorea_longicatena_59913 XMA-064 TRUE NA NA FALSE NA
Dorea_longicatena_59913 XMA-180 TRUE TRUE NA FALSE NA
Eubacterium_eligens_61678 XMA-015 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XMA-025 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XMA-029 TRUE NA NA FALSE NA
Eubacterium_hallii_61477 XMA-029 TRUE TRUE NA FALSE NA
Eubacterium_hallii_61477 XMA-030 TRUE TRUE NA FALSE NA
Eubacterium_hallii_61477 XMA-064 TRUE NA NA FALSE NA
Eubacterium_hallii_61477 XMA-116 TRUE TRUE NA FALSE NA
Eubacterium_hallii_61477 XMA-180 TRUE TRUE NA FALSE NA
Eubacterium_rectale_56927 XMA-008 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-015 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-025 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-026 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-027 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-028 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-029 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-030 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-034 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-035 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-036 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-037 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-038 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-040 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-043 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-050 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-057 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-064 TRUE NA NA FALSE NA
Eubacterium_rectale_56927 XMA-116 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-180 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-264 TRUE TRUE TRUE FALSE NA
Eubacterium_rectale_56927 XMA-359 TRUE TRUE NA FALSE NA
Faecalibacterium_cf_62236 XMA-029 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-015 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-025 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-026 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-027 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-028 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-029 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-036 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-038 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-039 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-040 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-043 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-050 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-057 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-064 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-116 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-180 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-264 TRUE TRUE TRUE FALSE NA
Faecalibacterium_prausnitzii_57453 XMA-359 TRUE TRUE NA FALSE NA
Faecalibacterium_prausnitzii_61481 XMA-015 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XMA-028 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_61481 XMA-029 TRUE NA NA FALSE NA
Guyana_massiliensis_60772 XMA-022 TRUE NA NA FALSE NA
Guyana_massiliensis_60772 XMA-029 TRUE NA NA FALSE NA
Parabacteroides_distasonis_56985 XMA-008 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-015 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-022 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-023 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-024 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-025 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-027 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-029 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-034 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-035 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-036 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-037 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-038 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-039 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XMA-040 TRUE TRUE TRUE FALSE NA
