sample annotationSample totalSpecies speciesShared numSpeciesShared relAbundanceSpeciesShared hh1 hh2 type
XJA-001 XVB-001 35 TRUE 21 0.52114234011152 XJ XV diffHousehold
XJB-001 XAA-002 29 FALSE 18 0.33256089210144 XJ XA diffHousehold
XJB-001 XAA-002 29 TRUE 11 0.65807763136018 XJ XA diffHousehold
XJB-001 XAC-002 29 FALSE 16 0.55601005204123 XJ XA diffHousehold
XJB-001 XAC-002 29 TRUE 13 0.43462847142039 XJ XA diffHousehold
XJB-001 XAD-003 29 FALSE 22 0.64016876487878 XJ XA diffHousehold
XJB-001 XAD-003 29 TRUE 7 0.35046975858284 XJ XA diffHousehold
XJB-001 XBA-001 29 FALSE 17 0.44393773869303 XJ XB diffHousehold
XJB-001 XBA-001 29 TRUE 12 0.54670078476859 XJ XB diffHousehold
XJB-001 XBB-001 29 FALSE 15 0.38070018610739 XJ XB diffHousehold
XJB-001 XBB-001 29 TRUE 14 0.60993833735423 XJ XB diffHousehold
XJB-001 XCA-001 29 FALSE 16 0.40871547024008 XJ XC diffHousehold
XJB-001 XCA-001 29 TRUE 13 0.58192305322154 XJ XC diffHousehold
XJB-001 XCB-001 29 FALSE 18 0.45780805828643 XJ XC diffHousehold
XJB-001 XCB-001 29 TRUE 11 0.53283046517519 XJ XC diffHousehold
XJB-001 XDA-001 29 FALSE 15 0.39693420936897 XJ XD diffHousehold
XJB-001 XDA-001 29 TRUE 14 0.59370431409265 XJ XD diffHousehold
XJB-001 XDB-001 29 FALSE 19 0.43420848069009 XJ XD diffHousehold
XJB-001 XDB-001 29 TRUE 10 0.55643004277153 XJ XD diffHousehold
XJB-001 XEA-001 29 FALSE 14 0.43058371630596 XJ XE diffHousehold
XJB-001 XEA-001 29 TRUE 15 0.56005480715566 XJ XE diffHousehold
XJB-001 XEB-001 29 FALSE 17 0.50749902697301 XJ XE diffHousehold
XJB-001 XEB-001 29 TRUE 12 0.48313949648861 XJ XE diffHousehold
XJB-001 XFA-001 29 FALSE 14 0.52239826313601 XJ XF diffHousehold
XJB-001 XFA-001 29 TRUE 15 0.46824026032561 XJ XF diffHousehold
XJB-001 XFB-001 29 FALSE 14 0.49639711643023 XJ XF diffHousehold
XJB-001 XFB-001 29 TRUE 15 0.49424140703139 XJ XF diffHousehold
XJB-001 XGA-001 29 FALSE 13 0.39978433966236 XJ XG diffHousehold
XJB-001 XGA-001 29 TRUE 16 0.59085418379926 XJ XG diffHousehold
XJB-001 XGB-001 29 FALSE 20 0.5748955102676 XJ XG diffHousehold
XJB-001 XGB-001 29 TRUE 9 0.41574301319402 XJ XG diffHousehold
XJB-001 XGC-001 29 FALSE 16 0.40731785520047 XJ XG diffHousehold
XJB-001 XGC-001 29 TRUE 13 0.58332066826115 XJ XG diffHousehold
XJB-001 XHA-003 29 FALSE 18 0.56680478492848 XJ XH diffHousehold
XJB-001 XHA-003 29 TRUE 11 0.42383373853314 XJ XH diffHousehold
XJB-001 XHB-001 29 FALSE 16 0.51034879502183 XJ XH diffHousehold
XJB-001 XHB-001 29 TRUE 13 0.48028972843979 XJ XH diffHousehold
XJB-001 XHC-001 29 FALSE 10 0.0963770075412 XJ XH diffHousehold
XJB-001 XHC-001 29 TRUE 19 0.89426151592042 XJ XH diffHousehold
XJB-001 XIA-002 29 FALSE 9 0.23753509055661 XJ XI diffHousehold
XJB-001 XIA-002 29 TRUE 20 0.75310343290501 XJ XI diffHousehold
XJB-001 XIB-002 29 FALSE 12 0.27765104139231 XJ XI diffHousehold
XJB-001 XIB-002 29 TRUE 17 0.71298748206931 XJ XI diffHousehold
XJB-001 XIC-008 29 FALSE 18 0.56535717180589 XJ XI diffHousehold
XJB-001 XIC-008 29 TRUE 11 0.42528135165573 XJ XI diffHousehold
XJB-001 XJA-001 29 FALSE 16 0.56684591797474 XJ XJ sameHousehold
XJB-001 XJA-001 29 TRUE 13 0.42379260548688 XJ XJ sameHousehold
XJB-001 XJB-001 29 TRUE 29 0.99063852346162 XJ XJ sameSubject
XJB-001 XKA-001 29 FALSE 20 0.40937201308021 XJ XK diffHousehold
XJB-001 XKA-001 29 TRUE 9 0.58126651038141 XJ XK diffHousehold
XJB-001 XKB-001 29 FALSE 17 0.32611801921292 XJ XK diffHousehold
XJB-001 XKB-001 29 TRUE 12 0.6645205042487 XJ XK diffHousehold
XJB-001 XLA-001 29 FALSE 12 0.36845421340353 XJ XL diffHousehold
XJB-001 XLA-001 29 TRUE 17 0.62218431005809 XJ XL diffHousehold
XJB-001 XLB-001 29 FALSE 14 0.39534138614414 XJ XL diffHousehold
XJB-001 XLB-001 29 TRUE 15 0.59529713731748 XJ XL diffHousehold
XJB-001 XMA-001 29 FALSE 15 0.41055769758184 XJ XM diffHousehold
XJB-001 XMA-001 29 TRUE 14 0.58008082587978 XJ XM diffHousehold
XJB-001 XMB-001 29 FALSE 14 0.22687215509972 XJ XM diffHousehold
XJB-001 XMB-001 29 TRUE 15 0.7637663683619 XJ XM diffHousehold
XJB-001 XNA-001 29 FALSE 14 0.29231777415953 XJ XN diffHousehold
XJB-001 XNA-001 29 TRUE 15 0.69832074930209 XJ XN diffHousehold
XJB-001 XNB-001 29 FALSE 15 0.33490829833189 XJ XN diffHousehold
XJB-001 XNB-001 29 TRUE 14 0.65573022512973 XJ XN diffHousehold
XJB-001 XOA-001 29 FALSE 17 0.20113625999201 XJ XO diffHousehold
XJB-001 XOA-001 29 TRUE 12 0.78950226346961 XJ XO diffHousehold
XJB-001 XOB-001 29 FALSE 11 0.35876360438121 XJ XO diffHousehold
XJB-001 XOB-001 29 TRUE 18 0.63187491908041 XJ XO diffHousehold
XJB-001 XPA-002 29 FALSE 15 0.44080628895049 XJ XP diffHousehold
XJB-001 XPA-002 29 TRUE 14 0.54983223451113 XJ XP diffHousehold
XJB-001 XPB-008 29 FALSE 15 0.27648996485111 XJ XP diffHousehold
XJB-001 XPB-008 29 TRUE 14 0.71414855861051 XJ XP diffHousehold
XJB-001 XQA-001 29 FALSE 12 0.28052972173491 XJ XQ diffHousehold
XJB-001 XQA-001 29 TRUE 17 0.71010880172671 XJ XQ diffHousehold
XJB-001 XQB-001 29 FALSE 10 0.24761814875831 XJ XQ diffHousehold
XJB-001 XQB-001 29 TRUE 19 0.74302037470331 XJ XQ diffHousehold
XJB-001 XRA-001 29 FALSE 15 0.25778778445704 XJ XR diffHousehold
XJB-001 XRA-001 29 TRUE 14 0.73285073900458 XJ XR diffHousehold
XJB-001 XRB-002 29 FALSE 15 0.52031696223013 XJ XR diffHousehold
XJB-001 XRB-002 29 TRUE 14 0.47032156123149 XJ XR diffHousehold
XJB-001 XSA-001 29 FALSE 16 0.34921347886632 XJ XS diffHousehold
XJB-001 XSA-001 29 TRUE 13 0.6414250445953 XJ XS diffHousehold
XJB-001 XSB-001 29 FALSE 11 0.2668610590866 XJ XS diffHousehold
XJB-001 XSB-001 29 TRUE 18 0.72377746437502 XJ XS diffHousehold
XJB-001 XTA-001 29 FALSE 13 0.42645740538603 XJ XT diffHousehold
XJB-001 XTA-001 29 TRUE 16 0.56418111807559 XJ XT diffHousehold
XJB-001 XTB-001 29 FALSE 12 0.26189530400306 XJ XT diffHousehold
XJB-001 XTB-001 29 TRUE 17 0.72874321945856 XJ XT diffHousehold
XJB-001 XUA-001 29 FALSE 11 0.25588177871802 XJ XU diffHousehold
XJB-001 XUA-001 29 TRUE 18 0.7347567447436 XJ XU diffHousehold
XJB-001 XUB-001 29 FALSE 13 0.139304137002 XJ XU diffHousehold
XJB-001 XUB-001 29 TRUE 16 0.85133438645962 XJ XU diffHousehold
XJB-001 XVA-001 29 FALSE 15 0.46634168564743 XJ XV diffHousehold
XJB-001 XVA-001 29 TRUE 14 0.52429683781419 XJ XV diffHousehold
XJB-001 XVB-001 29 FALSE 15 0.28785751524925 XJ XV diffHousehold
XJB-001 XVB-001 29 TRUE 14 0.70278100821237 XJ XV diffHousehold
XKA-001 XAA-002 31 FALSE 17 0.11590047045672 XK XA diffHousehold
XKA-001 XAA-002 31 TRUE 14 0.8712979600753 XK XA diffHousehold
XKA-001 XAC-002 31 FALSE 20 0.12932907092538 XK XA diffHousehold
XKA-001 XAC-002 31 TRUE 11 0.85786935960664 XK XA diffHousehold
XKA-001 XAD-003 31 FALSE 17 0.21922024417158 XK XA diffHousehold
XKA-001 XAD-003 31 TRUE 14 0.76797818636044 XK XA diffHousehold
XKA-001 XBA-001 31 FALSE 20 0.18575571844992 XK XB diffHousehold
XKA-001 XBA-001 31 TRUE 11 0.8014427120821 XK XB diffHousehold
XKA-001 XBB-001 31 FALSE 16 0.12788120876728 XK XB diffHousehold
XKA-001 XBB-001 31 TRUE 15 0.85931722176474 XK XB diffHousehold
XKA-001 XCA-001 31 FALSE 21 0.19243460721726 XK XC diffHousehold
XKA-001 XCA-001 31 TRUE 10 0.79476382331476 XK XC diffHousehold
XKA-001 XCB-001 31 FALSE 19 0.19056119057212 XK XC diffHousehold
XKA-001 XCB-001 31 TRUE 12 0.7966372399599 XK XC diffHousehold
XKA-001 XDA-001 31 FALSE 20 0.09982412720468 XK XD diffHousehold
XKA-001 XDA-001 31 TRUE 11 0.88737430332734 XK XD diffHousehold
XKA-001 XDB-001 31 FALSE 15 0.07425220106958 XK XD diffHousehold
XKA-001 XDB-001 31 TRUE 16 0.91294622946244 XK XD diffHousehold
XKA-001 XEA-001 31 FALSE 19 0.16536441364833 XK XE diffHousehold
XKA-001 XEA-001 31 TRUE 12 0.82183401688369 XK XE diffHousehold
XKA-001 XEB-001 31 FALSE 19 0.09483964279877 XK XE diffHousehold
XKA-001 XEB-001 31 TRUE 12 0.89235878773325 XK XE diffHousehold
XKA-001 XFA-001 31 FALSE 18 0.06856884715642 XK XF diffHousehold
XKA-001 XFA-001 31 TRUE 13 0.9186295833756 XK XF diffHousehold
XKA-001 XFB-001 31 FALSE 20 0.37410707694443 XK XF diffHousehold
XKA-001 XFB-001 31 TRUE 11 0.61309135358759 XK XF diffHousehold
XKA-001 XGA-001 31 FALSE 17 0.11663429060026 XK XG diffHousehold
XKA-001 XGA-001 31 TRUE 14 0.87056413993176 XK XG diffHousehold
XKA-001 XGB-001 31 FALSE 20 0.1090618177574 XK XG diffHousehold
XKA-001 XGB-001 31 TRUE 11 0.87813661277462 XK XG diffHousehold
XKA-001 XGC-001 31 FALSE 17 0.09250743308743 XK XG diffHousehold
XKA-001 XGC-001 31 TRUE 14 0.89469099744459 XK XG diffHousehold
XKA-001 XHA-003 31 FALSE 22 0.18733375532422 XK XH diffHousehold
XKA-001 XHA-003 31 TRUE 9 0.7998646752078 XK XH diffHousehold
XKA-001 XHB-001 31 FALSE 20 0.35180154096248 XK XH diffHousehold
XKA-001 XHB-001 31 TRUE 11 0.63539688956954 XK XH diffHousehold
XKA-001 XHC-001 31 FALSE 17 0.10333819735668 XK XH diffHousehold
XKA-001 XHC-001 31 TRUE 14 0.88386023317534 XK XH diffHousehold
XKA-001 XIA-002 31 FALSE 17 0.11900882111473 XK XI diffHousehold
XKA-001 XIA-002 31 TRUE 14 0.86818960941729 XK XI diffHousehold
XKA-001 XIB-002 31 FALSE 19 0.18376647960558 XK XI diffHousehold
XKA-001 XIB-002 31 TRUE 12 0.80343195092644 XK XI diffHousehold
XKA-001 XIC-008 31 FALSE 21 0.19395556093178 XK XI diffHousehold
XKA-001 XIC-008 31 TRUE 10 0.79324286960024 XK XI diffHousehold
XKA-001 XJA-001 31 FALSE 21 0.20489531655445 XK XJ diffHousehold
XKA-001 XJA-001 31 TRUE 10 0.78230311397757 XK XJ diffHousehold
XKA-001 XJB-001 31 FALSE 22 0.53161701875394 XK XJ diffHousehold
XKA-001 XJB-001 31 TRUE 9 0.45558141177808 XK XJ diffHousehold
XKA-001 XKA-001 31 TRUE 31 0.98719843053202 XK XK sameSubject
XKA-001 XKB-001 31 FALSE 17 0.16584837893732 XK XK sameHousehold
XKA-001 XKB-001 31 TRUE 14 0.8213500515947 XK XK sameHousehold
XKA-001 XLA-001 31 FALSE 17 0.16998771457533 XK XL diffHousehold
XKA-001 XLA-001 31 TRUE 14 0.81721071595669 XK XL diffHousehold
XKA-001 XLB-001 31 FALSE 16 0.16137309972255 XK XL diffHousehold
XKA-001 XLB-001 31 TRUE 15 0.82582533080947 XK XL diffHousehold
XKA-001 XMA-001 31 FALSE 15 0.09797785767156 XK XM diffHousehold
XKA-001 XMA-001 31 TRUE 16 0.88922057286046 XK XM diffHousehold
XKA-001 XMB-001 31 FALSE 18 0.11019688896628 XK XM diffHousehold
XKA-001 XMB-001 31 TRUE 13 0.87700154156574 XK XM diffHousehold
XKA-001 XNA-001 31 FALSE 15 0.08756851932883 XK XN diffHousehold
XKA-001 XNA-001 31 TRUE 16 0.89962991120319 XK XN diffHousehold
XKA-001 XNB-001 31 FALSE 17 0.1573983220811 XK XN diffHousehold
XKA-001 XNB-001 31 TRUE 14 0.82980010845092 XK XN diffHousehold
XKA-001 XOA-001 31 FALSE 21 0.20920040627129 XK XO diffHousehold
XKA-001 XOA-001 31 TRUE 10 0.77799802426073 XK XO diffHousehold
XKA-001 XOB-001 31 FALSE 14 0.09232470154799 XK XO diffHousehold
XKA-001 XOB-001 31 TRUE 17 0.89487372898403 XK XO diffHousehold
XKA-001 XPA-002 31 FALSE 16 0.1482386053373 XK XP diffHousehold
XKA-001 XPA-002 31 TRUE 15 0.83895982519472 XK XP diffHousehold
XKA-001 XPB-008 31 FALSE 17 0.07071239221802 XK XP diffHousehold
XKA-001 XPB-008 31 TRUE 14 0.916486038314 XK XP diffHousehold
XKA-001 XQA-001 31 FALSE 15 0.10777758936511 XK XQ diffHousehold
XKA-001 XQA-001 31 TRUE 16 0.87942084116691 XK XQ diffHousehold
XKA-001 XQB-001 31 FALSE 14 0.08073868950656 XK XQ diffHousehold
XKA-001 XQB-001 31 TRUE 17 0.90645974102546 XK XQ diffHousehold
XKA-001 XRA-001 31 FALSE 17 0.14631122878819 XK XR diffHousehold
XKA-001 XRA-001 31 TRUE 14 0.84088720174383 XK XR diffHousehold
XKA-001 XRB-002 31 FALSE 21 0.13240448321311 XK XR diffHousehold
XKA-001 XRB-002 31 TRUE 10 0.85479394731891 XK XR diffHousehold
XKA-001 XSA-001 31 FALSE 15 0.12175828229595 XK XS diffHousehold
XKA-001 XSA-001 31 TRUE 16 0.86544014823607 XK XS diffHousehold
XKA-001 XSB-001 31 FALSE 18 0.14835099932552 XK XS diffHousehold
XKA-001 XSB-001 31 TRUE 13 0.8388474312065 XK XS diffHousehold
XKA-001 XTA-001 31 FALSE 19 0.11649118829163 XK XT diffHousehold
XKA-001 XTA-001 31 TRUE 12 0.87070724224039 XK XT diffHousehold
XKA-001 XTB-001 31 FALSE 15 0.06719204040623 XK XT diffHousehold
XKA-001 XTB-001 31 TRUE 16 0.92000639012579 XK XT diffHousehold
XKA-001 XUA-001 31 FALSE 19 0.10718468354667 XK XU diffHousehold
XKA-001 XUA-001 31 TRUE 12 0.88001374698535 XK XU diffHousehold
XKA-001 XUB-001 31 FALSE 17 0.12108436514157 XK XU diffHousehold
XKA-001 XUB-001 31 TRUE 14 0.86611406539045 XK XU diffHousehold
XKA-001 XVA-001 31 FALSE 16 0.14234570307966 XK XV diffHousehold
XKA-001 XVA-001 31 TRUE 15 0.84485272745236 XK XV diffHousehold
XKA-001 XVB-001 31 FALSE 14 0.04480634193221 XK XV diffHousehold
XKA-001 XVB-001 31 TRUE 17 0.94239208859981 XK XV diffHousehold
XKB-001 XAA-002 30 FALSE 11 0.32783726352467 XK XA diffHousehold
XKB-001 XAA-002 30 TRUE 19 0.65360076019958 XK XA diffHousehold
XKB-001 XAC-002 30 FALSE 11 0.19540888653641 XK XA diffHousehold
XKB-001 XAC-002 30 TRUE 19 0.78602913718784 XK XA diffHousehold
XKB-001 XAD-003 30 FALSE 19 0.57140796715867 XK XA diffHousehold
XKB-001 XAD-003 30 TRUE 11 0.41003005656558 XK XA diffHousehold
XKB-001 XBA-001 30 FALSE 15 0.22937077646976 XK XB diffHousehold
XKB-001 XBA-001 30 TRUE 15 0.75206724725449 XK XB diffHousehold
XKB-001 XBB-001 30 FALSE 11 0.20328278554819 XK XB diffHousehold
XKB-001 XBB-001 30 TRUE 19 0.77815523817606 XK XB diffHousehold
XKB-001 XCA-001 30 FALSE 7 0.02939458738041 XK XC diffHousehold
XKB-001 XCA-001 30 TRUE 23 0.95204343634384 XK XC diffHousehold
XKB-001 XCB-001 30 FALSE 13 0.06080267602283 XK XC diffHousehold
XKB-001 XCB-001 30 TRUE 17 0.92063534770142 XK XC diffHousehold
XKB-001 XDA-001 30 FALSE 6 0.14151206984557 XK XD diffHousehold
XKB-001 XDA-001 30 TRUE 24 0.83992595387868 XK XD diffHousehold
XKB-001 XDB-001 30 FALSE 11 0.18629682983958 XK XD diffHousehold
XKB-001 XDB-001 30 TRUE 19 0.79514119388467 XK XD diffHousehold
XKB-001 XEA-001 30 FALSE 7 0.03129030100535 XK XE diffHousehold
XKB-001 XEA-001 30 TRUE 23 0.9501477227189 XK XE diffHousehold
XKB-001 XEB-001 30 FALSE 12 0.17365683097216 XK XE diffHousehold
XKB-001 XEB-001 30 TRUE 18 0.80778119275209 XK XE diffHousehold
XKB-001 XFA-001 30 FALSE 7 0.0205521872253 XK XF diffHousehold
XKB-001 XFA-001 30 TRUE 23 0.96088583649895 XK XF diffHousehold
XKB-001 XFB-001 30 FALSE 7 0.18099735477069 XK XF diffHousehold
XKB-001 XFB-001 30 TRUE 23 0.80044066895356 XK XF diffHousehold
XKB-001 XGA-001 30 FALSE 7 0.16510758108215 XK XG diffHousehold
XKB-001 XGA-001 30 TRUE 23 0.8163304426421 XK XG diffHousehold
XKB-001 XGB-001 30 FALSE 17 0.37159259786158 XK XG diffHousehold
XKB-001 XGB-001 30 TRUE 13 0.60984542586267 XK XG diffHousehold
XKB-001 XGC-001 30 FALSE 4 0.1363624267263 XK XG diffHousehold
XKB-001 XGC-001 30 TRUE 26 0.84507559699795 XK XG diffHousehold
XKB-001 XHA-003 30 FALSE 15 0.22196864408895 XK XH diffHousehold
XKB-001 XHA-003 30 TRUE 15 0.7594693796353 XK XH diffHousehold
XKB-001 XHB-001 30 FALSE 12 0.20327226896272 XK XH diffHousehold
XKB-001 XHB-001 30 TRUE 18 0.77816575476153 XK XH diffHousehold
XKB-001 XHC-001 30 FALSE 5 0.01593710108296 XK XH diffHousehold
XKB-001 XHC-001 30 TRUE 25 0.96550092264129 XK XH diffHousehold
XKB-001 XIA-002 30 FALSE 4 0.02603280289271 XK XI diffHousehold
XKB-001 XIA-002 30 TRUE 26 0.95540522083154 XK XI diffHousehold
XKB-001 XIB-002 30 FALSE 6 0.04495070228236 XK XI diffHousehold
XKB-001 XIB-002 30 TRUE 24 0.93648732144189 XK XI diffHousehold
XKB-001 XIC-008 30 FALSE 6 0.18028086997476 XK XI diffHousehold
XKB-001 XIC-008 30 TRUE 24 0.80115715374949 XK XI diffHousehold
XKB-001 XJA-001 30 FALSE 14 0.27158733225155 XK XJ diffHousehold
XKB-001 XJA-001 30 TRUE 16 0.7098506914727 XK XJ diffHousehold
XKB-001 XJB-001 30 FALSE 18 0.36329039024566 XK XJ diffHousehold
XKB-001 XJB-001 30 TRUE 12 0.61814763347859 XK XJ diffHousehold
XKB-001 XKA-001 30 FALSE 16 0.45753288504141 XK XK sameHousehold
XKB-001 XKA-001 30 TRUE 14 0.52390513868284 XK XK sameHousehold
XKB-001 XKB-001 30 TRUE 30 0.98143802372425 XK XK sameSubject
XKB-001 XLA-001 30 FALSE 9 0.19593919387436 XK XL diffHousehold
XKB-001 XLA-001 30 TRUE 21 0.78549882984989 XK XL diffHousehold
XKB-001 XLB-001 30 FALSE 10 0.34981376662938 XK XL diffHousehold
XKB-001 XLB-001 30 TRUE 20 0.63162425709487 XK XL diffHousehold
XKB-001 XMA-001 30 FALSE 6 0.02514026799591 XK XM diffHousehold
XKB-001 XMA-001 30 TRUE 24 0.95629775572834 XK XM diffHousehold
XKB-001 XMB-001 30 FALSE 4 0.0160914267206 XK XM diffHousehold
XKB-001 XMB-001 30 TRUE 26 0.96534659700365 XK XM diffHousehold
XKB-001 XNA-001 30 FALSE 4 0.0151369206608 XK XN diffHousehold
XKB-001 XNA-001 30 TRUE 26 0.96630110306345 XK XN diffHousehold
XKB-001 XNB-001 30 FALSE 9 0.26774617731635 XK XN diffHousehold
XKB-001 XNB-001 30 TRUE 21 0.7136918464079 XK XN diffHousehold
XKB-001 XOA-001 30 FALSE 17 0.28004137218162 XK XO diffHousehold
XKB-001 XOA-001 30 TRUE 13 0.70139665154263 XK XO diffHousehold
XKB-001 XOB-001 30 FALSE 4 0.14077294732543 XK XO diffHousehold
XKB-001 XOB-001 30 TRUE 26 0.84066507639882 XK XO diffHousehold
XKB-001 XPA-002 30 FALSE 11 0.20386426880073 XK XP diffHousehold
XKB-001 XPA-002 30 TRUE 19 0.77757375492352 XK XP diffHousehold
XKB-001 XPB-008 30 FALSE 7 0.01963737219552 XK XP diffHousehold
XKB-001 XPB-008 30 TRUE 23 0.96180065152873 XK XP diffHousehold
XKB-001 XQA-001 30 FALSE 2 0.00598243474722 XK XQ diffHousehold
XKB-001 XQA-001 30 TRUE 28 0.97545558897703 XK XQ diffHousehold
XKB-001 XQB-001 30 FALSE 3 0.02979644084409 XK XQ diffHousehold
XKB-001 XQB-001 30 TRUE 27 0.95164158288016 XK XQ diffHousehold
XKB-001 XRA-001 30 FALSE 11 0.1653358755048 XK XR diffHousehold
XKB-001 XRA-001 30 TRUE 19 0.81610214821945 XK XR diffHousehold
XKB-001 XRB-002 30 FALSE 9 0.15618617788635 XK XR diffHousehold
XKB-001 XRB-002 30 TRUE 21 0.8252518458379 XK XR diffHousehold
XKB-001 XSA-001 30 FALSE 14 0.27353814332737 XK XS diffHousehold
XKB-001 XSA-001 30 TRUE 16 0.70789988039688 XK XS diffHousehold
XKB-001 XSB-001 30 FALSE 6 0.18030955210511 XK XS diffHousehold
XKB-001 XSB-001 30 TRUE 24 0.80112847161914 XK XS diffHousehold
XKB-001 XTA-001 30 FALSE 7 0.14298527436947 XK XT diffHousehold
XKB-001 XTA-001 30 TRUE 23 0.83845274935478 XK XT diffHousehold
XKB-001 XTB-001 30 FALSE 5 0.01884842260802 XK XT diffHousehold
XKB-001 XTB-001 30 TRUE 25 0.96258960111623 XK XT diffHousehold
XKB-001 XUA-001 30 FALSE 5 0.02770331788358 XK XU diffHousehold
XKB-001 XUA-001 30 TRUE 25 0.95373470584067 XK XU diffHousehold
XKB-001 XUB-001 30 FALSE 3 0.00417323086896 XK XU diffHousehold
XKB-001 XUB-001 30 TRUE 27 0.97726479285529 XK XU diffHousehold
XKB-001 XVA-001 30 FALSE 8 0.22331503935038 XK XV diffHousehold
XKB-001 XVA-001 30 TRUE 22 0.75812298437387 XK XV diffHousehold
XKB-001 XVB-001 30 FALSE 7 0.16799290826749 XK XV diffHousehold
XKB-001 XVB-001 30 TRUE 23 0.81344511545676 XK XV diffHousehold
XLA-001 XAA-002 42 FALSE 23 0.29709944693454 XL XA diffHousehold
XLA-001 XAA-002 42 TRUE 19 0.6851482100224 XL XA diffHousehold
XLA-001 XAC-002 42 FALSE 24 0.28262182488631 XL XA diffHousehold
XLA-001 XAC-002 42 TRUE 18 0.69962583207063 XL XA diffHousehold
XLA-001 XAD-003 42 FALSE 29 0.76494746209032 XL XA diffHousehold
XLA-001 XAD-003 42 TRUE 13 0.21730019486662 XL XA diffHousehold
XLA-001 XBA-001 42 FALSE 24 0.26529842396956 XL XB diffHousehold
XLA-001 XBA-001 42 TRUE 18 0.71694923298738 XL XB diffHousehold
XLA-001 XBB-001 42 FALSE 19 0.21891652621629 XL XB diffHousehold
XLA-001 XBB-001 42 TRUE 23 0.76333113074065 XL XB diffHousehold
XLA-001 XCA-001 42 FALSE 16 0.18013062761158 XL XC diffHousehold
XLA-001 XCA-001 42 TRUE 26 0.80211702934536 XL XC diffHousehold
XLA-001 XCB-001 42 FALSE 20 0.22614819012389 XL XC diffHousehold
XLA-001 XCB-001 42 TRUE 22 0.75609946683305 XL XC diffHousehold
XLA-001 XDA-001 42 FALSE 20 0.23826671728138 XL XD diffHousehold
XLA-001 XDA-001 42 TRUE 22 0.74398093967556 XL XD diffHousehold
XLA-001 XDB-001 42 FALSE 20 0.09793932280184 XL XD diffHousehold
XLA-001 XDB-001 42 TRUE 22 0.8843083341551 XL XD diffHousehold
XLA-001 XEA-001 42 FALSE 21 0.23367833647943 XL XE diffHousehold
XLA-001 XEA-001 42 TRUE 21 0.74856932047751 XL XE diffHousehold
XLA-001 XEB-001 42 FALSE 18 0.11250191586932 XL XE diffHousehold
XLA-001 XEB-001 42 TRUE 24 0.86974574108762 XL XE diffHousehold
XLA-001 XFA-001 42 FALSE 15 0.22558810903787 XL XF diffHousehold
XLA-001 XFA-001 42 TRUE 27 0.75665954791907 XL XF diffHousehold
XLA-001 XFB-001 42 FALSE 13 0.12810491324672 XL XF diffHousehold
XLA-001 XFB-001 42 TRUE 29 0.85414274371022 XL XF diffHousehold
XLA-001 XGA-001 42 FALSE 16 0.20001203051471 XL XG diffHousehold
XLA-001 XGA-001 42 TRUE 26 0.78223562644223 XL XG diffHousehold
XLA-001 XGB-001 42 FALSE 26 0.33690668547785 XL XG diffHousehold
XLA-001 XGB-001 42 TRUE 16 0.64534097147909 XL XG diffHousehold
XLA-001 XGC-001 42 FALSE 18 0.23818092680023 XL XG diffHousehold
XLA-001 XGC-001 42 TRUE 24 0.74406673015671 XL XG diffHousehold
XLA-001 XHA-003 42 FALSE 24 0.58405497119541 XL XH diffHousehold
XLA-001 XHA-003 42 TRUE 18 0.39819268576153 XL XH diffHousehold
XLA-001 XHB-001 42 FALSE 25 0.28048456386783 XL XH diffHousehold
XLA-001 XHB-001 42 TRUE 17 0.70176309308911 XL XH diffHousehold
XLA-001 XHC-001 42 FALSE 19 0.08179541970855 XL XH diffHousehold
XLA-001 XHC-001 42 TRUE 23 0.90045223724839 XL XH diffHousehold
XLA-001 XIA-002 42 FALSE 14 0.06423075717137 XL XI diffHousehold
XLA-001 XIA-002 42 TRUE 28 0.91801689978557 XL XI diffHousehold
XLA-001 XIB-002 42 FALSE 17 0.0562085438991 XL XI diffHousehold
XLA-001 XIB-002 42 TRUE 25 0.92603911305784 XL XI diffHousehold
XLA-001 XIC-008 42 FALSE 19 0.27763788783449 XL XI diffHousehold
XLA-001 XIC-008 42 TRUE 23 0.70460976912245 XL XI diffHousehold
XLA-001 XJA-001 42 FALSE 26 0.15627482825481 XL XJ diffHousehold
XLA-001 XJA-001 42 TRUE 16 0.82597282870213 XL XJ diffHousehold
XLA-001 XJB-001 42 FALSE 25 0.45714614103841 XL XJ diffHousehold
XLA-001 XJB-001 42 TRUE 17 0.52510151591853 XL XJ diffHousehold
XLA-001 XKA-001 42 FALSE 28 0.40534853943612 XL XK diffHousehold
XLA-001 XKA-001 42 TRUE 14 0.57689911752082 XL XK diffHousehold
XLA-001 XKB-001 42 FALSE 21 0.31165514635862 XL XK diffHousehold
XLA-001 XKB-001 42 TRUE 21 0.67059251059832 XL XK diffHousehold
XLA-001 XLA-001 42 TRUE 42 0.98224765695694 XL XL sameSubject
XLA-001 XLB-001 42 FALSE 12 0.08901218894896 XL XL sameHousehold
XLA-001 XLB-001 42 TRUE 30 0.89323546800798 XL XL sameHousehold
XLA-001 XMA-001 42 FALSE 20 0.23534215561116 XL XM diffHousehold
XLA-001 XMA-001 42 TRUE 22 0.74690550134578 XL XM diffHousehold
XLA-001 XMB-001 42 FALSE 17 0.08561854387283 XL XM diffHousehold
XLA-001 XMB-001 42 TRUE 25 0.89662911308411 XL XM diffHousehold
