species bait numPrivateSNPsTotal
Alistipes_putredinis_61533 XFA-057 348
Alistipes_putredinis_61533 XFA-064 184
Alistipes_putredinis_61533 XFA-242 180
Alistipes_putredinis_61533 XFA-312 156
Alistipes_putredinis_61533 XFB-001 180
Alistipes_putredinis_61533 XFB-029 139
Alistipes_putredinis_61533 XFB-036 155
Alistipes_putredinis_61533 XFB-064 171
Alistipes_putredinis_61533 XFB-242 212
Alistipes_putredinis_61533 XFB-313 181
Alistipes_putredinis_61533 XGA-001 154
Alistipes_putredinis_61533 XGA-008 201
Alistipes_putredinis_61533 XGA-015 204
Alistipes_putredinis_61533 XGA-022 244
Alistipes_putredinis_61533 XGA-023 257
Alistipes_putredinis_61533 XGA-024 211
Alistipes_putredinis_61533 XGA-025 273
Alistipes_putredinis_61533 XGA-026 390
Alistipes_putredinis_61533 XGA-027 294
Alistipes_putredinis_61533 XGA-028 287
Alistipes_putredinis_61533 XGA-029 139
Alistipes_putredinis_61533 XGA-030 244
Alistipes_putredinis_61533 XGA-044 199
Alistipes_putredinis_61533 XGA-050 215
Alistipes_putredinis_61533 XGA-057 194
Alistipes_putredinis_61533 XGA-064 158
Alistipes_putredinis_61533 XGA-252 191
Alistipes_putredinis_61533 XGA-364 224
Alistipes_putredinis_61533 XGA-428 316
Alistipes_putredinis_61533 XGB-001 165
Alistipes_putredinis_61533 XGB-029 219
Alistipes_putredinis_61533 XGB-036 188
Alistipes_putredinis_61533 XGB-064 176
Alistipes_putredinis_61533 XGB-252 256
Alistipes_putredinis_61533 XGB-365 254
Alistipes_putredinis_61533 XGB-428 205
Alistipes_putredinis_61533 XGC-001 124
Alistipes_putredinis_61533 XGC-029 183
Alistipes_putredinis_61533 XGC-037 199
Alistipes_putredinis_61533 XGC-064 268
Alistipes_putredinis_61533 XGC-252 219
Alistipes_putredinis_61533 XGC-364 166
Alistipes_putredinis_61533 XGC-428 265
Alistipes_putredinis_61533 XHA-003 224
Alistipes_putredinis_61533 XHA-029 225
Alistipes_putredinis_61533 XHA-036 220
Alistipes_putredinis_61533 XHA-064 215
Alistipes_putredinis_61533 XIA-002 86
Alistipes_putredinis_61533 XIA-008 98
Alistipes_putredinis_61533 XIA-015 93
Alistipes_putredinis_61533 XIA-022 92
Alistipes_putredinis_61533 XIA-023 91
Alistipes_putredinis_61533 XIA-024 87
Alistipes_putredinis_61533 XIA-025 89
Alistipes_putredinis_61533 XIA-026 75
Alistipes_putredinis_61533 XIA-027 83
Alistipes_putredinis_61533 XIA-028 79
Alistipes_putredinis_61533 XIA-029 91
Alistipes_putredinis_61533 XIA-057 94
Alistipes_putredinis_61533 XIA-064 109
Alistipes_putredinis_61533 XIB-002 90
Alistipes_putredinis_61533 XIB-259 93
Alistipes_putredinis_61533 XIB-277 110
Alistipes_putredinis_61533 XIC-008 218
Alistipes_putredinis_61533 XIC-015 259
Alistipes_putredinis_61533 XIC-022 251
Alistipes_putredinis_61533 XIC-024 210
Alistipes_putredinis_61533 XIC-025 303
Alistipes_putredinis_61533 XIC-026 276
Alistipes_putredinis_61533 XIC-027 235
Alistipes_putredinis_61533 XIC-028 216
Alistipes_putredinis_61533 XIC-029 169
Alistipes_putredinis_61533 XIC-030 239
Alistipes_putredinis_61533 XIC-031 244
Alistipes_putredinis_61533 XIC-032 287
Alistipes_putredinis_61533 XIC-033 264
Alistipes_putredinis_61533 XIC-034 276
Alistipes_putredinis_61533 XIC-035 271
Alistipes_putredinis_61533 XIC-036 191
Alistipes_putredinis_61533 XIC-039 321
Alistipes_putredinis_61533 XIC-043 296
Alistipes_putredinis_61533 XIC-050 298
Alistipes_putredinis_61533 XIC-057 223
Alistipes_putredinis_61533 XIC-064 213
Alistipes_putredinis_61533 XIC-198 183
Alistipes_putredinis_61533 XLA-001 132
Alistipes_putredinis_61533 XLA-022 133
Alistipes_putredinis_61533 XLA-023 158
Alistipes_putredinis_61533 XLA-024 146
Alistipes_putredinis_61533 XLA-025 123
Alistipes_putredinis_61533 XLA-026 143
Alistipes_putredinis_61533 XLA-027 174
Alistipes_putredinis_61533 XLA-029 171
Alistipes_putredinis_61533 XLB-001 528
Alistipes_putredinis_61533 XLB-029 591
Alistipes_putredinis_61533 XLB-064 558
Alistipes_putredinis_61533 XLB-172 543
Alistipes_putredinis_61533 XMB-116 113
Alistipes_putredinis_61533 XMB-359 106
Alistipes_putredinis_61533 XNA-001 202
Alistipes_putredinis_61533 XNA-015 214
Alistipes_putredinis_61533 XNA-025 161
Alistipes_putredinis_61533 XNA-026 215
Alistipes_putredinis_61533 XNA-029 196
Alistipes_putredinis_61533 XOA-008 324
Alistipes_putredinis_61533 XOA-023 358
Alistipes_putredinis_61533 XPA-002 112
Alistipes_putredinis_61533 XPA-009 105
Alistipes_putredinis_61533 XPA-023 85
Alistipes_putredinis_61533 XPA-029 89
Alistipes_putredinis_61533 XPA-030 115
Alistipes_putredinis_61533 XPA-031 90
Alistipes_putredinis_61533 XPA-032 97
Alistipes_putredinis_61533 XPA-036 84
Alistipes_putredinis_61533 XPA-072 97
Alistipes_putredinis_61533 XPA-151 93
Alistipes_putredinis_61533 XPB-008 173
Alistipes_putredinis_61533 XPB-028 200
Alistipes_putredinis_61533 XPB-036 150
Alistipes_putredinis_61533 XPB-063 183
Alistipes_putredinis_61533 XPB-139 235
Alistipes_putredinis_61533 XQA-001 198
Alistipes_putredinis_61533 XQA-009 251
Alistipes_putredinis_61533 XQA-015 200
Alistipes_putredinis_61533 XQA-022 217
Alistipes_putredinis_61533 XQA-024 242
Alistipes_putredinis_61533 XQA-025 331
Alistipes_putredinis_61533 XQA-026 304
Alistipes_putredinis_61533 XQA-027 250
Alistipes_putredinis_61533 XQA-028 274
Alistipes_putredinis_61533 XQA-029 200
Alistipes_putredinis_61533 XQA-043 335
Alistipes_putredinis_61533 XQA-050 238
Alistipes_putredinis_61533 XQA-057 273
Alistipes_putredinis_61533 XQA-064 184
Alistipes_putredinis_61533 XQA-133 198
Alistipes_putredinis_61533 XQA-244 222
Alistipes_putredinis_61533 XQA-455 285
Alistipes_putredinis_61533 XQA-532 243
Alistipes_putredinis_61533 XQA-648 294
Alistipes_putredinis_61533 XQB-001 197
Alistipes_putredinis_61533 XQB-029 194
Alistipes_putredinis_61533 XQB-036 194
Alistipes_putredinis_61533 XQB-064 184
Alistipes_putredinis_61533 XQB-133 192
Alistipes_putredinis_61533 XQB-243 160
Alistipes_putredinis_61533 XQB-348 182
Alistipes_putredinis_61533 XQB-452 191
Alistipes_putredinis_61533 XQB-531 206
Alistipes_putredinis_61533 XQB-647 202
Alistipes_putredinis_61533 XRB-002 290
Alistipes_putredinis_61533 XRB-029 237
Alistipes_putredinis_61533 XRB-036 214
Alistipes_putredinis_61533 XRB-059 222
Alistipes_putredinis_61533 XRB-153 203
Alistipes_putredinis_61533 XRB-305 269
Alistipes_putredinis_61533 XRB-347 255
Alistipes_putredinis_61533 XTB-001 255
Alistipes_putredinis_61533 XTB-028 245
Alistipes_putredinis_61533 XTB-038 251
Alistipes_putredinis_61533 XTB-065 217
Alistipes_putredinis_61533 XUA-001 219
Alistipes_putredinis_61533 XUA-008 354
Alistipes_putredinis_61533 XUA-015 289
Alistipes_putredinis_61533 XUA-022 463
Alistipes_putredinis_61533 XUA-029 266
Alistipes_putredinis_61533 XUB-001 72
Alistipes_putredinis_61533 XUB-029 77
Alistipes_putredinis_61533 XUB-036 101
Alistipes_putredinis_61533 XUB-064 116
Alistipes_putredinis_61533 XUB-130 81
Alistipes_putredinis_61533 XUB-221 89
Alistipes_putredinis_61533 XVB-001 90
Alistipes_putredinis_61533 XVB-027 84
Alistipes_putredinis_61533 XVB-036 89
Alistipes_putredinis_61533 XVB-064 86
Alistipes_putredinis_61533 XVB-129 88
Alistipes_putredinis_61533 XVB-217 93
Alistipes_putredinis_61533 XVB-310 87
Alistipes_putredinis_61533 XVB-399 102
Alistipes_putredinis_61533 YAC-001 127
Alistipes_putredinis_61533 YAC-064 129
Alistipes_putredinis_61533 YAD-064 105
Alistipes_putredinis_61533 YBA-004 132
Alistipes_putredinis_61533 YBA-043 154
Alistipes_putredinis_61533 YBA-260 138
Alistipes_putredinis_61533 YBA-360 143
Alistipes_putredinis_61533 YBA-435 154
Alistipes_putredinis_61533 YBA-522 136
Alistipes_putredinis_61533 YBB-029 271
Alistipes_putredinis_61533 YBB-050 259
Alistipes_putredinis_61533 YBB-260 213
Alistipes_putredinis_61533 YBB-360 343
Alistipes_putredinis_61533 YBB-435 303
Alistipes_putredinis_61533 YBC-001 163
Alistipes_putredinis_61533 YBC-043 199
Alistipes_putredinis_61533 YBC-260 243
Alistipes_putredinis_61533 YBC-360 347
Alistipes_putredinis_61533 YBC-435 231
Alistipes_putredinis_61533 YCA-001 186
Alistipes_putredinis_61533 YDB-006 169
Alistipes_putredinis_61533 YEA-004 182
Alistipes_putredinis_61533 YEB-001 211
Alistipes_putredinis_61533 YEB-002 208
Alistipes_putredinis_61533 YEC-005 229
Alistipes_putredinis_61533 YFA-002 306
Alistipes_putredinis_61533 YFA-064 331
Alistipes_putredinis_61533 YFC-064 235
Alistipes_putredinis_61533 ZAA-002 163
Alistipes_putredinis_61533 ZAA-066 184
Alistipes_putredinis_61533 ZAA-263 212
Alistipes_putredinis_61533 ZAA-326 209
Alistipes_putredinis_61533 ZAA-415 229
Alistipes_putredinis_61533 ZAA-504 207
Alistipes_putredinis_61533 ZAA-600 244
Alistipes_putredinis_61533 ZAA-706 238
Alistipes_putredinis_61533 ZAA-817 252
Alistipes_putredinis_61533 ZAC-263 330
Alistipes_putredinis_61533 ZAC-326 256
Alistipes_putredinis_61533 ZAC-504 313
Alistipes_putredinis_61533 ZCA-001 169
Alistipes_putredinis_61533 ZCA-064 191
Alistipes_putredinis_61533 ZCA-260 204
Alistipes_putredinis_61533 ZCA-323 219
Alistipes_putredinis_61533 ZCA-408 204
Alistipes_putredinis_61533 ZCA-597 247
Alistipes_putredinis_61533 ZCB-001 222
Alistipes_putredinis_61533 ZCB-064 224
Alistipes_putredinis_61533 ZCB-261 229
Alistipes_putredinis_61533 ZCB-323 251
Alistipes_putredinis_61533 ZCB-408 272
Alistipes_putredinis_61533 ZDA-001 303
Alistipes_putredinis_61533 ZDA-065 310
Alistipes_putredinis_61533 ZDA-260 345
Alistipes_putredinis_61533 ZDA-324 274
Alistipes_putredinis_61533 ZDA-413 352
Alistipes_putredinis_61533 ZDA-503 399
Alistipes_putredinis_61533 ZDA-598 295
Alistipes_putredinis_61533 ZEA-001 135
Alistipes_putredinis_61533 ZEA-064 194
Alistipes_senegalensis_58364 XFA-029 602
Alistipes_senegalensis_58364 XFB-001 1165
Alistipes_senegalensis_58364 XPB-008 1692
Alistipes_senegalensis_58364 XPB-028 1762
Alistipes_senegalensis_58364 XPB-063 1913
Alistipes_senegalensis_58364 XTA-040 1492
Alistipes_senegalensis_58364 XTA-041 1500
Alistipes_senegalensis_58364 XTA-043 1508
Alistipes_senegalensis_58364 XTA-064 2066
Alistipes_senegalensis_58364 YAD-064 1033
Alistipes_senegalensis_58364 ZCB-001 1342
Alistipes_senegalensis_58364 ZCB-064 1907
Alistipes_senegalensis_58364 ZCB-323 2257
Alistipes_shahii_62199 XAC-002 400
Alistipes_shahii_62199 XAC-029 696
Alistipes_shahii_62199 XAC-036 552
Alistipes_shahii_62199 XAC-064 495
Alistipes_shahii_62199 XBB-001 670
Alistipes_shahii_62199 XBB-029 714
Alistipes_shahii_62199 XBB-034 608
Alistipes_shahii_62199 XBB-064 584
Alistipes_shahii_62199 XBB-066 632
Alistipes_shahii_62199 XBB-136 662
Alistipes_shahii_62199 XBB-204 650
Alistipes_shahii_62199 XBB-240 663
Alistipes_shahii_62199 XBB-274 696
Alistipes_shahii_62199 XBB-303 695
Alistipes_shahii_62199 XBB-330 709
Alistipes_shahii_62199 XBB-351 649
Alistipes_shahii_62199 XBB-380 670
Alistipes_shahii_62199 XBB-422 538
Alistipes_shahii_62199 XBB-430 668
Alistipes_shahii_62199 XBB-436 631
Alistipes_shahii_62199 XBB-443 685
Alistipes_shahii_62199 XBB-464 664
Alistipes_shahii_62199 XBB-493 545
Alistipes_shahii_62199 XBB-541 674
Alistipes_shahii_62199 XBB-555 695
Alistipes_shahii_62199 XBB-582 584
Alistipes_shahii_62199 XBB-588 688
Alistipes_shahii_62199 XBB-625 563
Alistipes_shahii_62199 XBB-679 590
Alistipes_shahii_62199 XBB-701 627
Alistipes_shahii_62199 XBB-725 575
Alistipes_shahii_62199 XBB-745 606
Alistipes_shahii_62199 XBB-773 607
Alistipes_shahii_62199 XBB-811 621
Alistipes_shahii_62199 XBB-900 545
Alistipes_shahii_62199 XCA-001 481
Alistipes_shahii_62199 XCA-008 518
Alistipes_shahii_62199 XCA-015 539
Alistipes_shahii_62199 XCA-022 517
Alistipes_shahii_62199 XCA-023 487
Alistipes_shahii_62199 XCA-025 448
Alistipes_shahii_62199 XCA-026 539
Alistipes_shahii_62199 XCA-027 454
Alistipes_shahii_62199 XCA-029 500
Alistipes_shahii_62199 XCA-030 439
Alistipes_shahii_62199 XCB-001 241
Alistipes_shahii_62199 XCB-029 234
Alistipes_shahii_62199 XCB-804 224
Alistipes_shahii_62199 XDA-001 248
Alistipes_shahii_62199 XDA-025 281
Alistipes_shahii_62199 XDA-026 217
Alistipes_shahii_62199 XDA-027 273
Alistipes_shahii_62199 XDA-029 273
Alistipes_shahii_62199 XDB-001 380
Alistipes_shahii_62199 XDB-029 399
Alistipes_shahii_62199 XDB-036 406
Alistipes_shahii_62199 XDB-064 389
Alistipes_shahii_62199 XDB-267 429
Alistipes_shahii_62199 XDB-330 420
Alistipes_shahii_62199 XDB-417 388
Alistipes_shahii_62199 XDB-458 418
Alistipes_shahii_62199 XDB-512 382
Alistipes_shahii_62199 XDB-553 339
Alistipes_shahii_62199 XDB-591 383
Alistipes_shahii_62199 XDB-706 399
Alistipes_shahii_62199 XDB-816 417
Alistipes_shahii_62199 XEB-001 241
Alistipes_shahii_62199 XEB-029 275
Alistipes_shahii_62199 XEB-036 238
Alistipes_shahii_62199 XEB-064 251
Alistipes_shahii_62199 XFA-001 421
Alistipes_shahii_62199 XFB-001 450
Alistipes_shahii_62199 XFB-064 415
Alistipes_shahii_62199 XFB-313 525
Alistipes_shahii_62199 XIA-002 287
Alistipes_shahii_62199 XIA-015 340
Alistipes_shahii_62199 XIA-023 284
Alistipes_shahii_62199 XIA-024 321
Alistipes_shahii_62199 XIA-025 264
Alistipes_shahii_62199 XIA-026 319
Alistipes_shahii_62199 XIA-027 349
Alistipes_shahii_62199 XIA-028 328
Alistipes_shahii_62199 XIA-029 344
Alistipes_shahii_62199 XIC-008 331
Alistipes_shahii_62199 XIC-024 356
Alistipes_shahii_62199 XIC-029 320
Alistipes_shahii_62199 XIC-036 308
Alistipes_shahii_62199 XIC-064 334
Alistipes_shahii_62199 XIC-198 310
Alistipes_shahii_62199 XMB-001 284
Alistipes_shahii_62199 XNA-001 383
Alistipes_shahii_62199 XNA-029 434
Alistipes_shahii_62199 XNB-001 481
Alistipes_shahii_62199 XNB-029 627
Alistipes_shahii_62199 XNB-064 597
Alistipes_shahii_62199 XPB-008 296
Alistipes_shahii_62199 XPB-028 377
Alistipes_shahii_62199 XPB-036 314
Alistipes_shahii_62199 XQA-001 250
Alistipes_shahii_62199 XQA-009 232
Alistipes_shahii_62199 XQA-015 162
Alistipes_shahii_62199 XQA-022 223
Alistipes_shahii_62199 XQA-024 222
Alistipes_shahii_62199 XQA-025 248
Alistipes_shahii_62199 XQA-026 218
Alistipes_shahii_62199 XQA-027 234
Alistipes_shahii_62199 XQA-028 210
Alistipes_shahii_62199 XQA-029 203
Alistipes_shahii_62199 XQA-039 190
Alistipes_shahii_62199 XQA-040 174
Alistipes_shahii_62199 XQA-043 227
Alistipes_shahii_62199 XQA-050 228
Alistipes_shahii_62199 XQA-057 239
Alistipes_shahii_62199 XQA-064 218
Alistipes_shahii_62199 XQA-133 234
Alistipes_shahii_62199 XQA-244 211
Alistipes_shahii_62199 XQA-455 194
Alistipes_shahii_62199 XQA-532 218
Alistipes_shahii_62199 XQA-648 222
Alistipes_shahii_62199 XSB-029 287
Alistipes_shahii_62199 XSB-333 323
Alistipes_shahii_62199 XTA-001 279
Alistipes_shahii_62199 XTB-001 226
Alistipes_shahii_62199 XTB-028 301
Alistipes_shahii_62199 XTB-065 275
Alistipes_shahii_62199 XUA-001 377
Alistipes_shahii_62199 XUB-001 342
Alistipes_shahii_62199 YAB-001 270
Alistipes_shahii_62199 YAC-001 326
Alistipes_shahii_62199 YAC-064 385
Alistipes_shahii_62199 YAD-001 274
Alistipes_shahii_62199 YAD-064 362
Alistipes_shahii_62199 YBA-522 268
Alistipes_shahii_62199 YBC-001 309
Alistipes_shahii_62199 YBC-043 295
Alistipes_shahii_62199 YBC-260 299
Alistipes_shahii_62199 YBC-360 309
Alistipes_shahii_62199 YBC-435 290
Alistipes_shahii_62199 ZCB-001 327
Alistipes_shahii_62199 ZCB-261 316
Alistipes_shahii_62199 ZCB-323 304
Alistipes_shahii_62199 ZDA-001 571
Alistipes_shahii_62199 ZDA-065 721
Alistipes_shahii_62199 ZDA-324 750
Alistipes_shahii_62199 ZDA-413 767
Alistipes_shahii_62199 ZEA-001 323
Alistipes_shahii_62199 ZEA-064 384
Alistipes_shahii_62199 ZEC-001 403
Alistipes_shahii_62199 ZEC-064 472
Alistipes_sp_59510 XBB-001 1669
Alistipes_sp_59510 XBB-029 1738
Alistipes_sp_59510 XBB-240 1837
Alistipes_sp_59510 XBB-303 1845
Alistipes_sp_59510 XCB-029 1221
Alistipes_sp_59510 XCB-310 1516
Alistipes_sp_59510 XDA-064 901
Alistipes_sp_59510 XDA-268 1376
Alistipes_sp_59510 XDA-330 1206
Alistipes_sp_59510 XDA-706 1283
Alistipes_sp_59510 XEA-064 1374
Alistipes_sp_59510 XEA-302 1781
Alistipes_sp_59510 XGC-001 1202
Alistipes_sp_59510 XGC-029 1580
Alistipes_sp_59510 XGC-037 1573
Alistipes_sp_59510 XGC-064 1785
Alistipes_sp_59510 XGC-252 2397
Alistipes_sp_59510 XOB-036 1666
Alistipes_sp_59510 XOB-064 2104
Alistipes_sp_59510 XQA-001 874
Alistipes_sp_59510 XQA-029 1315
Alistipes_sp_59510 XQA-064 1357
Alistipes_sp_59510 XQA-133 1148
Alistipes_sp_59510 XQA-532 1115
Alistipes_sp_59510 YBA-004 998
Alistipes_sp_59510 YBA-260 1610
Alistipes_sp_59510 YFC-064 1881
Alistipes_sp_59510 ZDA-413 913
Alistipes_sp_60764 XGC-064 196
Alistipes_sp_60764 XHB-064 21
Anaerostipes_hadrus_55206 XAA-028 379
Anaerostipes_hadrus_55206 XAC-029 368
Anaerostipes_hadrus_55206 XAC-224 514
Anaerostipes_hadrus_55206 XAD-003 746
Anaerostipes_hadrus_55206 XAD-029 545
Anaerostipes_hadrus_55206 XAD-063 682
Anaerostipes_hadrus_55206 XAD-225 834
Anaerostipes_hadrus_55206 XBA-001 400
Anaerostipes_hadrus_55206 XBB-001 510
Anaerostipes_hadrus_55206 XBB-029 508
Anaerostipes_hadrus_55206 XBB-036 675
Anaerostipes_hadrus_55206 XBB-064 592
Anaerostipes_hadrus_55206 XBB-066 631
Anaerostipes_hadrus_55206 XBB-136 642
Anaerostipes_hadrus_55206 XBB-204 731
Anaerostipes_hadrus_55206 XBB-303 586
Anaerostipes_hadrus_55206 XBB-330 682
Anaerostipes_hadrus_55206 XBB-351 622
Anaerostipes_hadrus_55206 XBB-380 680
Anaerostipes_hadrus_55206 XBB-436 641
Anaerostipes_hadrus_55206 XBB-443 698
Anaerostipes_hadrus_55206 XBB-456 679
Anaerostipes_hadrus_55206 XBB-464 735
Anaerostipes_hadrus_55206 XBB-493 637
Anaerostipes_hadrus_55206 XBB-513 733
Anaerostipes_hadrus_55206 XBB-541 605
Anaerostipes_hadrus_55206 XBB-555 624
Anaerostipes_hadrus_55206 XBB-725 627
Anaerostipes_hadrus_55206 XBB-779 676
Anaerostipes_hadrus_55206 XDB-816 568
Anaerostipes_hadrus_55206 XEA-029 422
Anaerostipes_hadrus_55206 XEA-064 447
Anaerostipes_hadrus_55206 XEA-302 586
Anaerostipes_hadrus_55206 XEA-390 544
Anaerostipes_hadrus_55206 XEB-029 394
Anaerostipes_hadrus_55206 XEB-036 471
Anaerostipes_hadrus_55206 XEB-293 539
Anaerostipes_hadrus_55206 XFA-001 510
Anaerostipes_hadrus_55206 XFA-029 501
Anaerostipes_hadrus_55206 XFA-031 485
Anaerostipes_hadrus_55206 XFA-033 481
Anaerostipes_hadrus_55206 XFA-036 526
Anaerostipes_hadrus_55206 XFA-064 518
Anaerostipes_hadrus_55206 XFA-242 533
Anaerostipes_hadrus_55206 XFA-312 516
Anaerostipes_hadrus_55206 XFB-242 533
Anaerostipes_hadrus_55206 XFB-313 536
Anaerostipes_hadrus_55206 XHA-003 509
Anaerostipes_hadrus_55206 XJB-001 781
Anaerostipes_hadrus_55206 XJB-029 777
Anaerostipes_hadrus_55206 XJB-036 739
Anaerostipes_hadrus_55206 XJB-064 788
Anaerostipes_hadrus_55206 XKA-001 553
Anaerostipes_hadrus_55206 XKA-024 536
Anaerostipes_hadrus_55206 XKA-025 594
Anaerostipes_hadrus_55206 XKA-026 586
Anaerostipes_hadrus_55206 XKA-040 522
Anaerostipes_hadrus_55206 XKA-043 496
Anaerostipes_hadrus_55206 XKA-050 601
Anaerostipes_hadrus_55206 XKA-064 585
Anaerostipes_hadrus_55206 XKA-142 529
Anaerostipes_hadrus_55206 XKA-205 523
Anaerostipes_hadrus_55206 XKA-289 509
Anaerostipes_hadrus_55206 XKA-332 578
Anaerostipes_hadrus_55206 XKA-359 572
Anaerostipes_hadrus_55206 XKA-386 613
Anaerostipes_hadrus_55206 XKA-422 569
Anaerostipes_hadrus_55206 XKA-580 619
Anaerostipes_hadrus_55206 XKA-694 568
Anaerostipes_hadrus_55206 XKB-001 635
Anaerostipes_hadrus_55206 XKB-029 618
Anaerostipes_hadrus_55206 XKB-036 601
Anaerostipes_hadrus_55206 XKB-064 599
Anaerostipes_hadrus_55206 XKB-399 626
Anaerostipes_hadrus_55206 XKB-467 655
Anaerostipes_hadrus_55206 XKB-693 659
Anaerostipes_hadrus_55206 XLA-001 557
Anaerostipes_hadrus_55206 XLA-029 465
Anaerostipes_hadrus_55206 XLA-064 563
Anaerostipes_hadrus_55206 XLA-148 502
Anaerostipes_hadrus_55206 XOA-001 806
Anaerostipes_hadrus_55206 XOA-023 689
Anaerostipes_hadrus_55206 XOA-024 675
Anaerostipes_hadrus_55206 XOA-029 827
Anaerostipes_hadrus_55206 XOA-036 815
Anaerostipes_hadrus_55206 XOA-038 766
Anaerostipes_hadrus_55206 XOA-039 659
Anaerostipes_hadrus_55206 XOA-043 669
Anaerostipes_hadrus_55206 XOA-050 746
Anaerostipes_hadrus_55206 XOA-064 739
Anaerostipes_hadrus_55206 XOA-129 740
Anaerostipes_hadrus_55206 XOA-498 779
Anaerostipes_hadrus_55206 XOB-028 520
Anaerostipes_hadrus_55206 XOB-036 449
Anaerostipes_hadrus_55206 XOB-064 489
Anaerostipes_hadrus_55206 XOB-129 483
Anaerostipes_hadrus_55206 XPA-002 577
Anaerostipes_hadrus_55206 XPA-019 470
Anaerostipes_hadrus_55206 XPA-023 527
Anaerostipes_hadrus_55206 XPA-029 582
Anaerostipes_hadrus_55206 XPA-030 451
Anaerostipes_hadrus_55206 XPA-031 496
Anaerostipes_hadrus_55206 XPA-032 489
Anaerostipes_hadrus_55206 XPA-035 551
Anaerostipes_hadrus_55206 XPA-036 606
Anaerostipes_hadrus_55206 XPA-037 503
Anaerostipes_hadrus_55206 XPA-049 546
Anaerostipes_hadrus_55206 XPA-056 525
Anaerostipes_hadrus_55206 XPA-072 586
Anaerostipes_hadrus_55206 XPB-139 638
Anaerostipes_hadrus_55206 XQA-035 538
Anaerostipes_hadrus_55206 XQA-036 507
Anaerostipes_hadrus_55206 XQA-037 502
Anaerostipes_hadrus_55206 XQA-038 517
Anaerostipes_hadrus_55206 XQA-039 412
Anaerostipes_hadrus_55206 XQB-001 560
Anaerostipes_hadrus_55206 XQB-029 774
Anaerostipes_hadrus_55206 XQB-036 729
Anaerostipes_hadrus_55206 XQB-064 590
Anaerostipes_hadrus_55206 XQB-133 629
Anaerostipes_hadrus_55206 XRA-001 593
Anaerostipes_hadrus_55206 XRA-008 636
Anaerostipes_hadrus_55206 XRA-024 670
Anaerostipes_hadrus_55206 XRA-029 617
Anaerostipes_hadrus_55206 XRA-035 665
Anaerostipes_hadrus_55206 XRA-036 687
Anaerostipes_hadrus_55206 XRA-037 643
Anaerostipes_hadrus_55206 XRA-038 669
Anaerostipes_hadrus_55206 XRA-052 642
Anaerostipes_hadrus_55206 XRA-059 656
Anaerostipes_hadrus_55206 XRA-064 687
Anaerostipes_hadrus_55206 XRA-153 689
Anaerostipes_hadrus_55206 XRA-310 571
Anaerostipes_hadrus_55206 XSA-015 471
Anaerostipes_hadrus_55206 XSA-022 468
Anaerostipes_hadrus_55206 XSA-023 525
Anaerostipes_hadrus_55206 XSA-024 419
Anaerostipes_hadrus_55206 XSA-025 581
