species_id sample1 strainSharedAnyTimepoint
Parabacteroides_distasonis_56985 XRA-023 FALSE
Parabacteroides_distasonis_56985 XRA-024 FALSE
Parabacteroides_distasonis_56985 XRA-026 FALSE
Parabacteroides_distasonis_56985 XRA-028 FALSE
Parabacteroides_distasonis_56985 XRA-029 FALSE
Parabacteroides_distasonis_56985 XRA-036 FALSE
Parabacteroides_distasonis_56985 XRA-037 FALSE
Parabacteroides_distasonis_56985 XRA-038 FALSE
Parabacteroides_distasonis_56985 XRA-039 FALSE
Parabacteroides_distasonis_56985 XRA-052 FALSE
Parabacteroides_distasonis_56985 XRA-059 FALSE
Parabacteroides_distasonis_56985 XRA-064 FALSE
Parabacteroides_distasonis_56985 XRA-153 FALSE
Parabacteroides_distasonis_56985 XRB-002 FALSE
Parabacteroides_distasonis_56985 XRB-029 FALSE
Parabacteroides_distasonis_56985 XRB-036 FALSE
Parabacteroides_distasonis_56985 XRB-059 FALSE
Parabacteroides_distasonis_56985 XRB-153 FALSE
Parabacteroides_distasonis_56985 XTA-001 FALSE
Parabacteroides_distasonis_56985 XTB-001 FALSE
Parabacteroides_distasonis_56985 XTB-028 FALSE
Parabacteroides_distasonis_56985 XTB-038 FALSE
Parabacteroides_distasonis_56985 XTB-065 FALSE
Parabacteroides_distasonis_56985 XUA-001 FALSE
Parabacteroides_distasonis_56985 XUA-064 FALSE
Parabacteroides_distasonis_56985 XUA-129 FALSE
Parabacteroides_distasonis_56985 XUB-001 FALSE
Parabacteroides_distasonis_56985 XUB-029 FALSE
Parabacteroides_distasonis_56985 XUB-036 FALSE
Parabacteroides_distasonis_56985 XUB-064 FALSE
Parabacteroides_distasonis_56985 XUB-130 FALSE
Parabacteroides_distasonis_56985 XUB-221 FALSE
Parabacteroides_distasonis_56985 YAA-001 FALSE
Parabacteroides_distasonis_56985 YAA-064 FALSE
Parabacteroides_distasonis_56985 YAD-064 FALSE
Parabacteroides_distasonis_56985 YBA-004 TRUE
Parabacteroides_distasonis_56985 YBA-043 TRUE
Parabacteroides_distasonis_56985 YBA-260 TRUE
Parabacteroides_distasonis_56985 YBA-360 TRUE
Parabacteroides_distasonis_56985 YBA-435 TRUE
Parabacteroides_distasonis_56985 YBA-522 TRUE
Parabacteroides_distasonis_56985 YBB-029 FALSE
Parabacteroides_distasonis_56985 YBB-050 FALSE
Parabacteroides_distasonis_56985 YBB-260 FALSE
Parabacteroides_distasonis_56985 YBB-435 FALSE
Parabacteroides_distasonis_56985 YBC-001 TRUE
Parabacteroides_distasonis_56985 YBC-043 TRUE
Parabacteroides_distasonis_56985 YBC-260 TRUE
Parabacteroides_distasonis_56985 YBC-435 TRUE
Parabacteroides_distasonis_56985 YCA-001 TRUE
Parabacteroides_distasonis_56985 YCA-064 FALSE
Parabacteroides_distasonis_56985 YCB-001 TRUE
Parabacteroides_distasonis_56985 YCB-064 TRUE
Parabacteroides_distasonis_56985 YEB-001 FALSE
Parabacteroides_distasonis_56985 YEB-002 FALSE
Parabacteroides_distasonis_56985 YEC-005 FALSE
Parabacteroides_distasonis_56985 ZCA-001 FALSE
Parabacteroides_distasonis_56985 ZCB-001 FALSE
Parabacteroides_distasonis_56985 ZCB-064 FALSE
Parabacteroides_distasonis_56985 ZDA-001 TRUE
Parabacteroides_distasonis_56985 ZDA-065 TRUE
Parabacteroides_distasonis_56985 ZDA-260 TRUE
Parabacteroides_distasonis_56985 ZDA-324 TRUE
Parabacteroides_distasonis_56985 ZDA-413 TRUE
Parabacteroides_distasonis_56985 ZDA-598 TRUE
Parabacteroides_distasonis_56985 ZDB-001 TRUE
Parabacteroides_distasonis_56985 ZDB-064 TRUE
Parabacteroides_distasonis_56985 ZDB-261 TRUE
Parabacteroides_distasonis_56985 ZDB-324 TRUE
Parabacteroides_distasonis_56985 ZDB-411 TRUE
Parabacteroides_distasonis_56985 ZDB-596 TRUE
Parabacteroides_distasonis_56985 ZEA-001 FALSE
Parabacteroides_distasonis_56985 ZEA-064 FALSE
Parabacteroides_distasonis_56985 ZEC-001 FALSE
Parabacteroides_distasonis_56985 ZEC-064 FALSE
Parabacteroides_johnsonii_55217 XDA-001 FALSE
Parabacteroides_johnsonii_55217 XDA-029 FALSE
Parabacteroides_johnsonii_55217 XDA-706 TRUE
Parabacteroides_johnsonii_55217 XDB-001 TRUE
Parabacteroides_johnsonii_55217 XDB-029 TRUE
Parabacteroides_johnsonii_55217 XDB-036 TRUE
Parabacteroides_johnsonii_55217 XDB-064 TRUE
Parabacteroides_johnsonii_55217 XDB-267 TRUE
Parabacteroides_johnsonii_55217 XDB-330 TRUE
Parabacteroides_johnsonii_55217 XDB-417 TRUE
Parabacteroides_johnsonii_55217 XDB-458 TRUE
Parabacteroides_johnsonii_55217 XDB-706 TRUE
Parabacteroides_merdae_56972 XAA-002 TRUE
Parabacteroides_merdae_56972 XAA-014 TRUE
Parabacteroides_merdae_56972 XAA-021 TRUE
Parabacteroides_merdae_56972 XAA-022 TRUE
Parabacteroides_merdae_56972 XAA-023 TRUE
Parabacteroides_merdae_56972 XAA-024 TRUE
Parabacteroides_merdae_56972 XAA-027 TRUE
Parabacteroides_merdae_56972 XAA-028 TRUE
Parabacteroides_merdae_56972 XAC-002 TRUE
Parabacteroides_merdae_56972 XAC-029 TRUE
Parabacteroides_merdae_56972 XAC-036 TRUE
Parabacteroides_merdae_56972 XAC-064 TRUE
Parabacteroides_merdae_56972 XAC-224 TRUE
Parabacteroides_merdae_56972 XFA-001 TRUE
Parabacteroides_merdae_56972 XFA-008 TRUE
Parabacteroides_merdae_56972 XFA-015 TRUE
Parabacteroides_merdae_56972 XFA-024 TRUE
Parabacteroides_merdae_56972 XFA-026 TRUE
Parabacteroides_merdae_56972 XFA-027 TRUE
Parabacteroides_merdae_56972 XFA-029 TRUE
Parabacteroides_merdae_56972 XFB-001 TRUE
Parabacteroides_merdae_56972 XFB-029 TRUE
Parabacteroides_merdae_56972 XFB-036 TRUE
Parabacteroides_merdae_56972 XFB-064 TRUE
Parabacteroides_merdae_56972 XFB-242 TRUE
Parabacteroides_merdae_56972 XFB-313 TRUE
Parabacteroides_merdae_56972 XGA-001 TRUE
Parabacteroides_merdae_56972 XGA-008 TRUE
Parabacteroides_merdae_56972 XGA-015 TRUE
Parabacteroides_merdae_56972 XGA-024 TRUE
Parabacteroides_merdae_56972 XGA-025 TRUE
Parabacteroides_merdae_56972 XGA-029 TRUE
Parabacteroides_merdae_56972 XGA-030 TRUE
Parabacteroides_merdae_56972 XGA-031 TRUE
Parabacteroides_merdae_56972 XGA-032 TRUE
Parabacteroides_merdae_56972 XGA-044 TRUE
Parabacteroides_merdae_56972 XGA-050 TRUE
Parabacteroides_merdae_56972 XGA-057 TRUE
Parabacteroides_merdae_56972 XGA-064 TRUE
Parabacteroides_merdae_56972 XGA-252 TRUE
Parabacteroides_merdae_56972 XGA-364 TRUE
Parabacteroides_merdae_56972 XGA-428 TRUE
Parabacteroides_merdae_56972 XGB-001 TRUE
Parabacteroides_merdae_56972 XGB-029 TRUE
Parabacteroides_merdae_56972 XGB-036 TRUE
Parabacteroides_merdae_56972 XGB-064 TRUE
Parabacteroides_merdae_56972 XGB-252 TRUE
Parabacteroides_merdae_56972 XGB-428 TRUE
Parabacteroides_merdae_56972 XGC-001 TRUE
Parabacteroides_merdae_56972 XGC-029 TRUE
Parabacteroides_merdae_56972 XGC-037 TRUE
Parabacteroides_merdae_56972 XGC-064 TRUE
Parabacteroides_merdae_56972 XGC-252 TRUE
Parabacteroides_merdae_56972 XGC-364 TRUE
Parabacteroides_merdae_56972 XGC-428 TRUE
Parabacteroides_merdae_56972 XIA-008 TRUE
Parabacteroides_merdae_56972 XIA-015 TRUE
Parabacteroides_merdae_56972 XIA-026 TRUE
Parabacteroides_merdae_56972 XIA-027 TRUE
Parabacteroides_merdae_56972 XIA-028 TRUE
Parabacteroides_merdae_56972 XIA-029 TRUE
Parabacteroides_merdae_56972 XIA-033 TRUE
Parabacteroides_merdae_56972 XIA-034 TRUE
Parabacteroides_merdae_56972 XIA-035 TRUE
Parabacteroides_merdae_56972 XIA-036 TRUE
Parabacteroides_merdae_56972 XIA-037 TRUE
Parabacteroides_merdae_56972 XIA-038 TRUE
Parabacteroides_merdae_56972 XIA-039 TRUE
Parabacteroides_merdae_56972 XIA-040 TRUE
Parabacteroides_merdae_56972 XIA-045 TRUE
Parabacteroides_merdae_56972 XIA-050 TRUE
Parabacteroides_merdae_56972 XIA-057 TRUE
Parabacteroides_merdae_56972 XIA-064 TRUE
Parabacteroides_merdae_56972 XIA-199 TRUE
Parabacteroides_merdae_56972 XIA-259 TRUE
Parabacteroides_merdae_56972 XIA-277 TRUE
Parabacteroides_merdae_56972 XIB-029 TRUE
Parabacteroides_merdae_56972 XIB-036 TRUE
Parabacteroides_merdae_56972 XIB-064 TRUE
Parabacteroides_merdae_56972 XIB-199 TRUE
Parabacteroides_merdae_56972 XIB-259 TRUE
Parabacteroides_merdae_56972 XIB-277 TRUE
Parabacteroides_merdae_56972 XIC-008 FALSE
Parabacteroides_merdae_56972 XIC-015 FALSE
Parabacteroides_merdae_56972 XIC-029 FALSE
Parabacteroides_merdae_56972 XIC-036 FALSE
Parabacteroides_merdae_56972 XIC-064 FALSE
Parabacteroides_merdae_56972 XIC-198 FALSE
Parabacteroides_merdae_56972 XMA-001 FALSE
Parabacteroides_merdae_56972 XMA-008 FALSE
Parabacteroides_merdae_56972 XMA-022 FALSE
Parabacteroides_merdae_56972 XMA-023 FALSE
Parabacteroides_merdae_56972 XMA-024 FALSE
Parabacteroides_merdae_56972 XMA-025 FALSE
Parabacteroides_merdae_56972 XMA-028 FALSE
Parabacteroides_merdae_56972 XMA-029 FALSE
Parabacteroides_merdae_56972 XMA-043 FALSE
Parabacteroides_merdae_56972 XMA-050 FALSE
Parabacteroides_merdae_56972 XMA-064 FALSE
Parabacteroides_merdae_56972 XMA-116 FALSE
Parabacteroides_merdae_56972 XMA-180 FALSE
Parabacteroides_merdae_56972 XMA-264 FALSE
Parabacteroides_merdae_56972 XMA-359 FALSE
Parabacteroides_merdae_56972 XMB-029 FALSE
Parabacteroides_merdae_56972 XTA-064 FALSE
Parabacteroides_merdae_56972 XTB-001 FALSE
Parabacteroides_merdae_56972 XTB-028 FALSE
Parabacteroides_merdae_56972 XUA-001 FALSE
Parabacteroides_merdae_56972 XUA-064 FALSE
Parabacteroides_merdae_56972 XUA-129 FALSE
Parabacteroides_merdae_56972 XUB-001 FALSE
Parabacteroides_merdae_56972 XUB-029 FALSE
Parabacteroides_merdae_56972 XUB-036 FALSE
Parabacteroides_merdae_56972 XUB-064 FALSE
Parabacteroides_merdae_56972 XUB-130 FALSE
Parabacteroides_merdae_56972 XUB-221 FALSE
Parabacteroides_merdae_56972 XUB-319 FALSE
Parabacteroides_merdae_56972 YEA-004 FALSE
Parabacteroides_merdae_56972 YEB-001 FALSE
Parabacteroides_merdae_56972 YEB-002 FALSE
Parabacteroides_merdae_56972 YEC-005 FALSE
Parabacteroides_merdae_56972 YFA-064 TRUE
Parabacteroides_merdae_56972 YFC-064 TRUE
Parabacteroides_merdae_56972 ZAA-002 FALSE
Parabacteroides_merdae_56972 ZAA-066 TRUE
Parabacteroides_merdae_56972 ZAA-263 TRUE
Parabacteroides_merdae_56972 ZAA-326 TRUE
Parabacteroides_merdae_56972 ZAA-600 TRUE
Parabacteroides_merdae_56972 ZAA-817 TRUE
Parabacteroides_merdae_56972 ZAB-002 TRUE
Parabacteroides_merdae_56972 ZAB-064 TRUE
Parabacteroides_merdae_56972 ZAB-256 TRUE
Parabacteroides_merdae_56972 ZAB-326 TRUE
Parabacteroides_merdae_56972 ZAB-411 TRUE
Parabacteroides_merdae_56972 ZAB-504 TRUE
Parabacteroides_merdae_56972 ZAB-600 TRUE
Parabacteroides_merdae_56972 ZAB-813 TRUE
Parabacteroides_merdae_56972 ZAC-263 TRUE
Parabacteroides_merdae_56972 ZAC-326 TRUE
Parabacteroides_merdae_56972 ZAC-504 TRUE
Parabacteroides_merdae_56972 ZAC-709 TRUE
Parabacteroides_merdae_56972 ZAC-813 TRUE
Parabacteroides_merdae_56972 ZCA-001 FALSE
Parabacteroides_merdae_56972 ZCA-064 FALSE
Parabacteroides_merdae_56972 ZCB-001 FALSE
Parabacteroides_merdae_56972 ZCB-064 FALSE
Parabacteroides_merdae_56972 ZCB-261 FALSE
Parabacteroides_merdae_56972 ZCB-323 FALSE
Parabacteroides_merdae_56972 ZDA-001 FALSE
Parabacteroides_merdae_56972 ZDA-065 FALSE
Parabacteroides_merdae_56972 ZDA-260 FALSE
Parabacteroides_merdae_56972 ZDA-324 FALSE
Parabacteroides_merdae_56972 ZDA-413 FALSE
Parabacteroides_merdae_56972 ZDA-598 FALSE
Parabacteroides_merdae_56972 ZDB-001 FALSE
Parabacteroides_merdae_56972 ZDB-064 FALSE
Parabacteroides_merdae_56972 ZDB-261 FALSE
Parabacteroides_merdae_56972 ZDB-324 FALSE
Parabacteroides_merdae_56972 ZDB-596 FALSE
Parabacteroides_merdae_56972 ZEA-001 FALSE
Parabacteroides_merdae_56972 ZEA-064 FALSE
Parabacteroides_merdae_56972 ZEB-001 FALSE
Parabacteroides_merdae_56972 ZEB-064 FALSE
Parabacteroides_merdae_56972 ZEC-001 FALSE
Parabacteroides_merdae_56972 ZEC-064 FALSE
Paraprevotella_clara_33712 XIB-002 FALSE
Paraprevotella_clara_33712 XIB-029 FALSE
Paraprevotella_clara_33712 XIB-036 FALSE
Paraprevotella_clara_33712 XIB-199 FALSE
Paraprevotella_clara_33712 XIB-259 FALSE
Paraprevotella_clara_33712 XIB-277 FALSE
Paraprevotella_clara_33712 XIC-028 FALSE
Paraprevotella_clara_33712 XIC-029 FALSE
Paraprevotella_clara_33712 XIC-036 FALSE
Paraprevotella_clara_33712 XIC-064 FALSE
Paraprevotella_clara_33712 XIC-198 FALSE
Paraprevotella_clara_33712 XUA-001 FALSE
Paraprevotella_clara_33712 XUA-008 FALSE
Paraprevotella_clara_33712 XUA-015 FALSE
Paraprevotella_clara_33712 XUA-029 FALSE
Paraprevotella_clara_33712 XUA-031 FALSE
Paraprevotella_clara_33712 XUA-032 FALSE
Paraprevotella_clara_33712 XUA-033 FALSE
Paraprevotella_clara_33712 XUA-034 FALSE
Paraprevotella_clara_33712 XUA-035 FALSE
Paraprevotella_clara_33712 XUA-036 FALSE
Paraprevotella_clara_33712 XUA-064 FALSE
Paraprevotella_clara_33712 XUA-129 FALSE
Paraprevotella_clara_33712 XUA-221 FALSE
Paraprevotella_clara_33712 XUA-318 FALSE
Paraprevotella_clara_33712 XUA-507 FALSE
Paraprevotella_clara_33712 XUB-001 FALSE
Paraprevotella_clara_33712 XUB-029 FALSE
Paraprevotella_clara_33712 XUB-036 FALSE
Paraprevotella_clara_33712 XUB-064 FALSE
Paraprevotella_clara_33712 XUB-130 FALSE
Paraprevotella_clara_33712 XUB-221 FALSE
Paraprevotella_clara_33712 XUB-319 FALSE
Paraprevotella_clara_33712 YAB-001 FALSE
Paraprevotella_clara_33712 YAB-064 FALSE
Paraprevotella_clara_33712 YAC-064 FALSE
Phascolarctobacterium_sp_59817 XAA-002 FALSE
Phascolarctobacterium_sp_59817 XAA-023 FALSE
Phascolarctobacterium_sp_59817 XAA-026 FALSE
Phascolarctobacterium_sp_59817 XAA-027 FALSE
Phascolarctobacterium_sp_59817 XAA-028 FALSE
Phascolarctobacterium_sp_59817 XAC-002 FALSE
Phascolarctobacterium_sp_59817 XAC-029 FALSE
Phascolarctobacterium_sp_59817 XAC-036 FALSE
Phascolarctobacterium_sp_59817 XAC-064 FALSE
Phascolarctobacterium_sp_59817 XAC-224 FALSE
Phascolarctobacterium_sp_59817 XFA-001 FALSE
Phascolarctobacterium_sp_59817 XFA-029 FALSE
Phascolarctobacterium_sp_59817 XFA-036 FALSE
Phascolarctobacterium_sp_59817 XFA-064 FALSE
Phascolarctobacterium_sp_59817 XFA-242 FALSE
Phascolarctobacterium_sp_59817 XFB-001 FALSE
Phascolarctobacterium_sp_59817 XFB-313 FALSE
Phascolarctobacterium_sp_59817 XLA-001 TRUE
Phascolarctobacterium_sp_59817 XLA-022 TRUE
Phascolarctobacterium_sp_59817 XLA-024 TRUE
Phascolarctobacterium_sp_59817 XLA-029 TRUE
Phascolarctobacterium_sp_59817 XLA-032 TRUE
Phascolarctobacterium_sp_59817 XLA-036 TRUE
Phascolarctobacterium_sp_59817 XLA-064 TRUE
Phascolarctobacterium_sp_59817 XLA-148 TRUE
Phascolarctobacterium_sp_59817 XLB-001 TRUE
Phascolarctobacterium_sp_59817 XLB-172 TRUE
Phascolarctobacterium_sp_59817 XUA-036 FALSE
Phascolarctobacterium_sp_59817 XUA-064 FALSE
Phascolarctobacterium_sp_59817 XUA-129 FALSE
Phascolarctobacterium_sp_59817 XUB-001 FALSE
Phascolarctobacterium_sp_59817 XUB-029 FALSE
Phascolarctobacterium_sp_59817 XUB-036 FALSE
Phascolarctobacterium_sp_59817 XUB-064 FALSE
Phascolarctobacterium_sp_59817 XUB-130 FALSE
Phascolarctobacterium_sp_59817 YBA-004 TRUE
Phascolarctobacterium_sp_59817 YBA-260 TRUE
Phascolarctobacterium_sp_59817 YBB-029 FALSE
Phascolarctobacterium_sp_59817 YBB-050 FALSE
Phascolarctobacterium_sp_59817 YBB-260 FALSE
Phascolarctobacterium_sp_59817 YBC-001 TRUE
Phascolarctobacterium_sp_59817 YBC-260 TRUE
Phascolarctobacterium_sp_59818 XPA-002 FALSE
Phascolarctobacterium_sp_59818 XPA-029 FALSE
Phascolarctobacterium_sp_59818 XPA-036 FALSE
Phascolarctobacterium_sp_59818 XPB-008 FALSE
Phascolarctobacterium_sp_59818 XPB-028 FALSE
Phascolarctobacterium_sp_59818 XPB-036 FALSE
Phascolarctobacterium_sp_59818 XPB-063 FALSE
Prevotella_copri_61740 XHA-003 FALSE
Prevotella_copri_61740 XHA-029 FALSE
Prevotella_copri_61740 XHA-036 FALSE
Prevotella_copri_61740 XHA-064 FALSE
Prevotella_copri_61740 XHB-001 FALSE
Prevotella_copri_61740 XHB-029 FALSE
Prevotella_copri_61740 XHB-036 FALSE
Prevotella_copri_61740 XHB-064 FALSE
Prevotella_copri_61740 XIA-259 FALSE
Prevotella_copri_61740 XIA-277 FALSE
Prevotella_copri_61740 XIB-002 TRUE
Prevotella_copri_61740 XIB-029 TRUE
Prevotella_copri_61740 XIB-036 TRUE
Prevotella_copri_61740 XIB-064 TRUE
Prevotella_copri_61740 XIB-199 TRUE
Prevotella_copri_61740 XIB-259 TRUE
Prevotella_copri_61740 XIB-277 TRUE
Prevotella_copri_61740 XIC-008 TRUE
Prevotella_copri_61740 XIC-015 TRUE
Prevotella_copri_61740 XIC-022 TRUE
Prevotella_copri_61740 XIC-023 TRUE
Prevotella_copri_61740 XIC-024 TRUE
Prevotella_copri_61740 XIC-025 TRUE
Prevotella_copri_61740 XIC-026 TRUE
Prevotella_copri_61740 XIC-027 TRUE
Prevotella_copri_61740 XIC-028 TRUE
Prevotella_copri_61740 XIC-029 TRUE
Prevotella_copri_61740 XIC-030 TRUE
Prevotella_copri_61740 XIC-031 TRUE
Prevotella_copri_61740 XIC-032 TRUE
Prevotella_copri_61740 XIC-033 TRUE
Prevotella_copri_61740 XIC-034 TRUE
Prevotella_copri_61740 XIC-035 TRUE
Prevotella_copri_61740 XIC-036 TRUE
Prevotella_copri_61740 XIC-039 TRUE
Prevotella_copri_61740 XIC-043 TRUE
Prevotella_copri_61740 XIC-050 TRUE
Prevotella_copri_61740 XIC-057 TRUE
Prevotella_copri_61740 XIC-064 TRUE
Prevotella_copri_61740 XIC-198 TRUE
Prevotella_copri_61740 YAB-064 FALSE
Prevotella_copri_61740 YAC-001 TRUE
Prevotella_copri_61740 YAC-064 TRUE
Prevotella_copri_61740 YAD-001 TRUE
Prevotella_copri_61740 YAD-064 TRUE
Prevotella_copri_61740 YFA-002 TRUE
Prevotella_copri_61740 YFA-064 TRUE
Prevotella_copri_61740 YFC-064 TRUE
Prevotella_copri_61740 ZAA-002 TRUE
Prevotella_copri_61740 ZAA-066 TRUE
Prevotella_copri_61740 ZAA-263 TRUE
Prevotella_copri_61740 ZAA-326 TRUE
Prevotella_copri_61740 ZAA-504 TRUE
Prevotella_copri_61740 ZAA-706 TRUE
Prevotella_copri_61740 ZAA-817 TRUE
Prevotella_copri_61740 ZAB-326 FALSE
Prevotella_copri_61740 ZAB-411 FALSE
Prevotella_copri_61740 ZAB-504 FALSE
Prevotella_copri_61740 ZAB-600 FALSE
Prevotella_copri_61740 ZAB-702 FALSE
Prevotella_copri_61740 ZAB-813 FALSE
Prevotella_copri_61740 ZAC-263 TRUE
Prevotella_copri_61740 ZAC-326 TRUE
Prevotella_copri_61740 ZAC-411 TRUE
Prevotella_copri_61740 ZAC-504 TRUE
Prevotella_copri_61740 ZAC-602 TRUE
Prevotella_copri_61740 ZAC-709 TRUE
Prevotella_copri_61740 ZAC-813 TRUE
Roseburia_hominis_61877 XBA-001 FALSE
Roseburia_hominis_61877 XBA-008 FALSE
Roseburia_hominis_61877 XBA-022 FALSE
Roseburia_hominis_61877 XBA-025 FALSE
Roseburia_hominis_61877 XBA-026 FALSE
Roseburia_hominis_61877 XBA-028 FALSE
Roseburia_hominis_61877 XBA-029 FALSE
Roseburia_hominis_61877 XBB-001 FALSE
Roseburia_hominis_61877 XBB-240 FALSE
Roseburia_hominis_61877 XBB-303 FALSE
Roseburia_hominis_61877 XCA-258 FALSE
Roseburia_hominis_61877 XCA-317 FALSE
Roseburia_hominis_61877 XCB-029 FALSE
Roseburia_hominis_61877 XDA-035 FALSE
Roseburia_hominis_61877 XDA-036 FALSE
Roseburia_hominis_61877 XDA-037 FALSE
Roseburia_hominis_61877 XDA-038 FALSE
Roseburia_hominis_61877 XDA-039 FALSE
Roseburia_hominis_61877 XDA-044 FALSE
Roseburia_hominis_61877 XDA-706 TRUE
Roseburia_hominis_61877 XDB-001 FALSE
Roseburia_hominis_61877 XDB-036 FALSE
Roseburia_hominis_61877 XDB-417 TRUE
Roseburia_hominis_61877 XDB-553 TRUE
Roseburia_hominis_61877 XDB-706 FALSE
Roseburia_hominis_61877 XEA-001 FALSE
Roseburia_hominis_61877 XEA-023 FALSE
Roseburia_hominis_61877 XEA-025 FALSE
Roseburia_hominis_61877 XEA-026 FALSE
Roseburia_hominis_61877 XEA-029 FALSE
Roseburia_hominis_61877 XEA-036 FALSE
Roseburia_hominis_61877 XEA-037 FALSE
Roseburia_hominis_61877 XEA-038 FALSE
Roseburia_hominis_61877 XEA-040 FALSE
Roseburia_hominis_61877 XEA-302 FALSE
Roseburia_hominis_61877 XEB-001 FALSE
Roseburia_hominis_61877 XEB-036 FALSE
Roseburia_hominis_61877 XEB-064 FALSE
Roseburia_hominis_61877 XEB-293 FALSE
Roseburia_hominis_61877 XFA-001 FALSE
Roseburia_hominis_61877 XFA-029 FALSE
Roseburia_hominis_61877 XFA-031 FALSE
Roseburia_hominis_61877 XFA-033 FALSE
Roseburia_hominis_61877 XFA-034 FALSE
Roseburia_hominis_61877 XFA-035 FALSE
Roseburia_hominis_61877 XFA-036 FALSE
Roseburia_hominis_61877 XFA-038 FALSE
Roseburia_hominis_61877 XFA-039 FALSE
Roseburia_hominis_61877 XFA-040 FALSE
Roseburia_hominis_61877 XFB-001 FALSE
Roseburia_hominis_61877 XFB-029 FALSE
Roseburia_hominis_61877 XFB-036 FALSE
Roseburia_hominis_61877 XFB-064 FALSE
Roseburia_hominis_61877 XFB-242 FALSE
Roseburia_hominis_61877 XFB-313 FALSE
Roseburia_hominis_61877 XGA-001 FALSE
Roseburia_hominis_61877 XGA-029 TRUE
Roseburia_hominis_61877 XGA-035 FALSE
Roseburia_hominis_61877 XGA-036 TRUE
Roseburia_hominis_61877 XGA-064 TRUE
Roseburia_hominis_61877 XGA-252 TRUE
Roseburia_hominis_61877 XGB-064 TRUE
Roseburia_hominis_61877 XGB-252 TRUE
Roseburia_hominis_61877 XGC-029 FALSE
Roseburia_hominis_61877 XGC-064 FALSE
Roseburia_hominis_61877 XGC-252 FALSE
Roseburia_hominis_61877 XHB-036 FALSE
Roseburia_hominis_61877 XHC-001 FALSE
Roseburia_hominis_61877 XHC-029 FALSE
Roseburia_hominis_61877 XHC-036 FALSE
Roseburia_hominis_61877 XHC-064 FALSE
Roseburia_hominis_61877 XMA-036 FALSE
Roseburia_hominis_61877 XMA-064 FALSE
Roseburia_hominis_61877 XMA-116 FALSE
Roseburia_hominis_61877 XMA-180 FALSE
Roseburia_hominis_61877 XMB-001 FALSE
Roseburia_hominis_61877 XMB-029 FALSE
Roseburia_hominis_61877 XMB-036 FALSE
Roseburia_hominis_61877 XMB-064 FALSE
Roseburia_hominis_61877 XMB-116 FALSE
Roseburia_hominis_61877 XMB-180 FALSE
Roseburia_hominis_61877 XOA-064 FALSE
Roseburia_hominis_61877 XOB-129 FALSE
Roseburia_hominis_61877 XPA-002 FALSE
Roseburia_hominis_61877 XPA-029 FALSE
Roseburia_hominis_61877 XPA-036 FALSE
Roseburia_hominis_61877 XPA-151 FALSE
Roseburia_hominis_61877 XPB-036 FALSE
Roseburia_hominis_61877 XPB-139 FALSE
Roseburia_hominis_61877 XRA-001 FALSE
Roseburia_hominis_61877 XRA-029 FALSE
Roseburia_hominis_61877 XRA-034 FALSE
Roseburia_hominis_61877 XRA-035 FALSE
Roseburia_hominis_61877 XRA-036 FALSE
Roseburia_hominis_61877 XRA-037 FALSE
Roseburia_hominis_61877 XRA-038 FALSE
Roseburia_hominis_61877 XRA-064 FALSE
Roseburia_hominis_61877 XRA-153 FALSE
Roseburia_hominis_61877 XRB-036 FALSE
Roseburia_hominis_61877 XRB-059 FALSE
Roseburia_hominis_61877 XRB-153 FALSE
Roseburia_hominis_61877 XVA-001 FALSE
Roseburia_hominis_61877 XVA-024 FALSE
Roseburia_hominis_61877 XVA-029 FALSE
Roseburia_hominis_61877 XVA-034 FALSE
Roseburia_hominis_61877 XVA-050 FALSE
Roseburia_hominis_61877 XVA-057 FALSE
Roseburia_hominis_61877 XVA-064 FALSE
Roseburia_hominis_61877 XVA-129 FALSE
Roseburia_hominis_61877 XVA-216 FALSE
Roseburia_hominis_61877 XVB-027 FALSE
Roseburia_hominis_61877 XVB-036 FALSE
Roseburia_hominis_61877 XVB-129 FALSE
Roseburia_hominis_61877 YAC-001 FALSE
Roseburia_hominis_61877 YAC-064 FALSE
Roseburia_hominis_61877 YAD-001 FALSE
Roseburia_hominis_61877 YAD-064 FALSE
Roseburia_hominis_61877 YBA-004 FALSE
Roseburia_hominis_61877 YBA-043 FALSE
Roseburia_hominis_61877 YBA-260 FALSE
Roseburia_hominis_61877 YBC-001 FALSE
Roseburia_hominis_61877 YBC-043 FALSE
Roseburia_hominis_61877 YBC-260 FALSE
Roseburia_hominis_61877 YEA-004 FALSE
Roseburia_hominis_61877 YEB-001 FALSE
Roseburia_hominis_61877 ZCA-001 TRUE
Roseburia_hominis_61877 ZCA-064 TRUE
Roseburia_hominis_61877 ZCB-001 TRUE
Roseburia_hominis_61877 ZCB-064 TRUE
Roseburia_hominis_61877 ZCB-323 TRUE
Roseburia_hominis_61877 ZDA-001 FALSE
Roseburia_hominis_61877 ZDA-260 FALSE
Roseburia_hominis_61877 ZDA-324 FALSE
Roseburia_hominis_61877 ZDA-413 FALSE
Roseburia_hominis_61877 ZDB-064 FALSE
Roseburia_hominis_61877 ZDB-261 FALSE
Roseburia_hominis_61877 ZDB-506 FALSE
Roseburia_hominis_61877 ZEA-001 FALSE
Roseburia_hominis_61877 ZEA-064 FALSE
Roseburia_hominis_61877 ZEB-001 FALSE
Roseburia_hominis_61877 ZEB-064 FALSE
